GT1_089260	chr13:20636137-20636234	+
GT1_089261	chr13:20636877-20638518	+
GT1_089262	chr13:20637140-20638518	+
GT1_089263	chr13:20637573-20638518	+
GT1_089264	chr13:20638332-20638518	+
GT1_089265	chr13:20644843-20644958	+
GT1_089266	chr13:20663263-20663386	+
GT1_089267	chr13:20663263-20663355	+
GT1_089268	chr13:20671161-20671184	+
GT1_089269	chr13:20689428-20689581	+
GT1_089270	chr13:20690705-20690815	+
GT1_089271	chr13:20728280-20729216	-
GT1_089272	chr13:20737723-20737805	-
GT1_089273	chr13:20785412-20786433	-
GT1_089274	chr13:20786965-20787076	-
GT1_089275	chr13:20786965-20787106	-
GT1_089276	chr13:20786965-20788137	-
GT1_089277	chr13:20786965-20788616	-
GT1_089278	chr13:20786965-20787606	-
GT1_089279	chr13:20786965-20787073	-
GT1_089280	chr13:20786965-20788287	-
GT1_089281	chr13:20786965-20787598	-
GT1_089282	chr13:20786965-20787057	-
GT1_089283	chr13:20786965-20787623	-
GT1_089284	chr13:20787481-20788169	-
GT1_089285	chr13:20787481-20787540	-
GT1_089286	chr13:20787481-20788231	-
GT1_089287	chr13:20787481-20788282	-
GT1_089288	chr13:20787481-20788616	-
GT1_089289	chr13:20787481-20788202	-
GT1_089290	chr13:20787481-20788126	-
GT1_089291	chr13:20787481-20788305	-
GT1_089292	chr13:20787481-20787598	-
GT1_089293	chr13:20787481-20787595	-
GT1_089294	chr13:20787481-20787606	-
GT1_089295	chr13:20787481-20788186	-
GT1_089296	chr13:20787481-20788137	-
GT1_089297	chr13:20787481-20787597	-
GT1_089298	chr13:20787481-20788165	-
GT1_089299	chr13:20787481-20788287	-
GT1_089300	chr13:20787481-20788143	-
GT1_089301	chr13:20787481-20787596	-
GT1_089302	chr13:20787481-20787600	-
GT1_089303	chr13:20787481-20787623	-
GT1_089304	chr13:20787481-20788279	-
GT1_089305	chr13:20787481-20787576	-
GT1_089306	chr13:20787481-20787592	-
GT1_089307	chr13:20787706-20788616	-
GT1_089308	chr13:20787712-20788616	-
GT1_089309	chr13:20788088-20788616	-
GT1_089310	chr13:20788138-20788616	-
GT1_089311	chr13:20788203-20788616	-
GT1_089312	chr13:20788288-20788616	-
GT1_089313	chr13:20788302-20788616	-
GT1_089314	chr13:20788306-20788616	-
GT1_089315	chr13:20788351-20788616	-
GT1_089316	chr13:20788485-20788616	-
GT1_089317	chr13:20788486-20788616	-
GT1_089318	chr13:20788494-20788616	-
GT1_089319	chr13:20788513-20788616	-
GT1_089320	chr13:20799165-20799374	-
GT1_089321	chr13:20799165-20799339	-
GT1_089322	chr13:20799165-20799341	-
GT1_089323	chr13:20800113-20800990	-
GT1_089324	chr13:20800156-20800990	-
GT1_089325	chr13:20800831-20800990	-
GT1_089326	chr13:20807457-20807634	-
GT1_089327	chr13:20822132-20822289	-
GT1_089328	chr13:20854215-20854469	-
GT1_089329	chr13:20855627-20855765	-
GT1_089330	chr13:20862969-20863123	-
GT1_089331	chr13:20862969-20863139	-
GT1_089332	chr13:20898896-20898998	-
GT1_089333	chr13:20979691-20979797	-
GT1_089334	chr13:20992351-20992517	-
GT1_089335	chr13:20994584-20994827	-
GT1_089336	chr13:20995068-20995200	-
GT1_089337	chr13:21155693-21155811	-
GT1_089338	chr13:21161790-21161875	-
GT1_089339	chr13:21172339-21172504	-
GT1_089340	chr13:21172620-21172681	-
GT1_089341	chr13:21310716-21310839	-
GT1_089342	chr13:21311042-21312555	-
GT1_089343	chr13:21330993-21331070	-
GT1_089344	chr13:21345978-21346082	-
GT1_089345	chr13:21347975-21348184	-
GT1_089346	chr13:21347975-21348115	-
GT1_089347	chr13:21356268-21356472	-
GT1_089348	chr13:21356268-21356414	-
GT1_089349	chr13:21357530-21359746	-
GT1_089350	chr13:21378661-21378738	-
GT1_089351	chr13:21381901-21381945	-
GT1_089352	chr13:21387508-21390413	-
GT1_089353	chr13:21387508-21387634	-
GT1_089354	chr13:21390195-21390413	-
GT1_089355	chr13:21392959-21392994	-
GT1_089356	chr13:21401653-21401685	-
GT1_089357	chr13:21404225-21404342	-
GT1_089358	chr13:21418207-21421164	-
GT1_089359	chr13:21418207-21418286	-
GT1_089360	chr13:21421061-21421164	-
GT1_089361	chr13:21421061-21421159	-
GT1_089362	chr13:21421061-21425678	-
GT1_089363	chr13:21421064-21421164	-
GT1_089364	chr13:21425647-21425678	-
GT1_089365	chr13:21425652-21425678	-
GT1_089366	chr13:21495455-21495842	-
GT1_089367	chr13:21495476-21495842	-
GT1_089368	chr13:21495612-21495842	-
GT1_089369	chr13:21495650-21495842	-
GT1_089370	chr13:21495735-21495842	-
GT1_089371	chr13:21495783-21495842	-
GT1_089372	chr13:21496052-21496160	-
GT1_089373	chr13:21522761-21523026	-
GT1_089374	chr13:21539302-21539377	-
GT1_089375	chr13:21547837-21547917	-
GT1_089376	chr13:21563087-21565060	-
GT1_089377	chr13:21564946-21565060	-
GT1_089378	chr13:21602744-21602818	-
GT1_089379	chr13:22876298-22876474	-
GT1_089380	chr13:23191247-23191397	+
GT1_089381	chr13:23279359-23279478	+
GT1_089382	chr13:23320637-23320760	+
GT1_089383	chr13:23346811-23346837	-
GT1_089384	chr13:23354519-23356007	-
GT1_089385	chr13:23358335-23358481	-
GT1_089386	chr13:23371078-23371165	-
GT1_089387	chr13:23482463-23482499	+
GT1_089388	chr13:23585456-23585545	+
GT1_089389	chr13:23629103-23629220	+
GT1_089390	chr13:23660365-23660490	+
GT1_089391	chr13:23668692-23669097	+
GT1_089392	chr13:23668692-23668917	+
GT1_089393	chr13:23668692-23672831	+
GT1_089394	chr13:23670959-23672831	+
GT1_089395	chr13:23672272-23672831	+
GT1_089396	chr13:23760443-23760733	-
GT1_089397	chr13:23798724-23798855	-
GT1_089398	chr13:23839649-23839726	-
GT1_089399	chr13:23840306-23840377	-
GT1_089400	chr13:23842449-23842569	-
GT1_089401	chr13:23858860-23858912	-
GT1_089402	chr13:23864141-23864189	-
GT1_089403	chr13:23874846-23874909	-
GT1_089404	chr13:23888678-23891511	-
GT1_089405	chr13:23889132-23891511	-
GT1_089406	chr13:23889150-23889737	+
GT1_089407	chr13:23889150-23889553	+
GT1_089408	chr13:23889150-23889667	+
GT1_089409	chr13:23894511-23894642	-
GT1_089410	chr13:23897122-23897591	-
GT1_089411	chr13:23897173-23897591	-
GT1_089412	chr13:23897997-23898081	-
GT1_089413	chr13:23905190-23905257	-
GT1_089414	chr13:23982844-23982954	+
GT1_089415	chr13:24031786-24031883	+
GT1_089416	chr13:24211275-24211355	+
GT1_089417	chr13:24249477-24249842	+
GT1_089418	chr13:24251456-24251635	+
GT1_089419	chr13:24251479-24251635	+
GT1_089420	chr13:24278614-24278821	+
GT1_089421	chr13:24278614-24280154	+
GT1_089422	chr13:24286765-24286950	+
GT1_089423	chr13:24288999-24289178	+
GT1_089424	chr13:24314894-24314977	+
GT1_089425	chr13:24432581-24432696	-
GT1_089426	chr13:24435229-24435474	-
GT1_089427	chr13:24435303-24435474	-
GT1_089428	chr13:24436816-24436882	-
GT1_089429	chr13:24441562-24441670	-
GT1_089430	chr13:24442590-24442685	-
GT1_089431	chr13:24445096-24445254	-
GT1_089432	chr13:24449718-24449817	-
GT1_089433	chr13:24453587-24453654	-
GT1_089434	chr13:24456341-24456478	-
GT1_089435	chr13:24459044-24459122	-
GT1_089436	chr13:24459264-24459310	-
GT1_089437	chr13:24469024-24469110	-
GT1_089438	chr13:24475472-24475596	-
GT1_089439	chr13:24479888-24482288	-
GT1_089440	chr13:24482147-24482288	-
GT1_089441	chr13:24486827-24488284	-
GT1_089442	chr13:24492421-24492594	-
GT1_089443	chr13:24493596-24493733	-
GT1_089444	chr13:24498116-24498229	-
GT1_089445	chr13:24503645-24503777	-
GT1_089446	chr13:24566783-24566900	+
GT1_089447	chr13:24566843-24566900	+
GT1_089448	chr13:24567732-24567899	+
GT1_089449	chr13:24589256-24589347	+
GT1_089450	chr13:24589256-24589311	+
GT1_089451	chr13:24594974-24597277	+
GT1_089452	chr13:24595789-24597277	+
GT1_089453	chr13:24595789-24595859	+
GT1_089454	chr13:24688319-24688522	+
GT1_089455	chr13:24690982-24691250	+
GT1_089456	chr13:24692787-24692896	+
GT1_089457	chr13:24706313-24706463	+
GT1_089458	chr13:24710460-24710593	+
GT1_089459	chr13:24767272-24767366	+
GT1_089460	chr13:24774813-24774904	+
GT1_089461	chr13:24787988-24788159	+
GT1_089462	chr13:24794155-24794295	+
GT1_089463	chr13:24799395-24799584	+
GT1_089464	chr13:24824196-24824374	+
GT1_089465	chr13:24824260-24824374	+
GT1_089466	chr13:24825965-24826111	+
GT1_089467	chr13:24826099-24826111	+
GT1_089468	chr13:24831858-24831978	+
GT1_089469	chr13:24842041-24842161	+
GT1_089470	chr13:24844652-24844802	+
GT1_089471	chr13:24859001-24859164	+
GT1_089472	chr13:24864873-24864998	+
GT1_089473	chr13:24868600-24868716	+
GT1_089474	chr13:24874114-24874249	+
GT1_089475	chr13:24884703-24884793	-
GT1_089476	chr13:24885606-24885670	-
GT1_089477	chr13:24885606-24886385	-
GT1_089478	chr13:24886269-24889400	-
GT1_089479	chr13:24886269-24886385	-
GT1_089480	chr13:24889316-24889400	-
GT1_089481	chr13:24897318-24897538	-
GT1_089482	chr13:24897318-24899584	-
GT1_089483	chr13:24899419-24899584	-
GT1_089484	chr13:24905346-24907193	-
GT1_089485	chr13:24909403-24909690	-
GT1_089486	chr13:24909790-24910086	-
GT1_089487	chr13:24928366-24942108	-
GT1_089488	chr13:24928366-24928387	-
GT1_089489	chr13:24928366-24937770	-
GT1_089490	chr13:24928366-24940785	-
GT1_089491	chr13:24928366-24928399	-
GT1_089492	chr13:24928366-24934663	-
GT1_089493	chr13:24933495-24933536	-
GT1_089494	chr13:24933495-24933659	-
GT1_089495	chr13:24933495-24934663	-
GT1_089496	chr13:24933495-24933795	-
GT1_089497	chr13:24933495-24942108	-
GT1_089498	chr13:24933495-24937770	-
GT1_089499	chr13:24933495-24940785	-
GT1_089500	chr13:24936479-24937770	-
GT1_089501	chr13:24937097-24937770	-
GT1_089502	chr13:24937577-24943021	-
GT1_089503	chr13:24937577-24937770	-
GT1_089504	chr13:24940507-24943021	-
GT1_089505	chr13:24941987-24943021	-
GT1_089506	chr13:24942932-24943021	-
GT1_089507	chr13:24943493-24943687	-
GT1_089508	chr13:24962278-24962610	-
GT1_089509	chr13:25170839-25171719	-
GT1_089510	chr13:25176676-25176849	-
GT1_089511	chr13:25210875-25211148	-
GT1_089512	chr13:25250220-25250231	-
GT1_089513	chr13:25251649-25251775	-
GT1_089514	chr13:25253764-25253964	-
GT1_089515	chr13:25253764-25253837	-
GT1_089516	chr13:25254385-25254434	-
GT1_089517	chr13:25254942-25255072	-
GT1_089518	chr13:25254942-25255037	-
GT1_089519	chr13:25260574-25260687	-
GT1_089520	chr13:25302927-25303008	+
GT1_089521	chr13:25302927-25303155	+
GT1_089522	chr13:25303102-25307640	+
GT1_089523	chr13:25306380-25307640	+
GT1_089524	chr13:25307236-25307640	+
GT1_089525	chr13:25307238-25307640	+
GT1_089526	chr13:25307408-25307640	+
GT1_089527	chr13:25307470-25307640	+
GT1_089528	chr13:25307574-25307640	+
GT1_089529	chr13:25307604-25307640	+
GT1_089530	chr13:25307608-25307640	+
GT1_089531	chr13:25309247-25310015	+
GT1_089532	chr13:25309247-25309282	+
GT1_089533	chr13:25309381-25310015	+
GT1_089534	chr13:25309960-25310015	+
GT1_089535	chr13:25319326-25319350	+
GT1_089536	chr13:25325590-25325678	+
GT1_089537	chr13:25331986-25332036	+
GT1_089538	chr13:25336936-25337034	+
GT1_089539	chr13:25530562-25530660	+
GT1_089540	chr13:25537988-25538061	+
GT1_089541	chr13:25661143-25661300	+
GT1_089542	chr13:25705163-25705353	+
GT1_089543	chr13:25828118-25828192	+
GT1_089544	chr13:25839546-25839624	+
GT1_089545	chr13:26053348-26053430	-
GT1_089546	chr13:26324772-26324821	+
GT1_089547	chr13:26337567-26337642	+
GT1_089548	chr13:26363019-26363090	+
GT1_089549	chr13:26366198-26366261	+
GT1_089550	chr13:26382814-26383984	+
GT1_089551	chr13:26382814-26382871	+
GT1_089552	chr13:26383946-26383984	+
GT1_089553	chr13:26393367-26393510	+
GT1_089554	chr13:26396285-26396354	+
GT1_089555	chr13:26400453-26400550	+
GT1_089556	chr13:26402572-26402612	+
GT1_089557	chr13:26645262-26645365	+
GT1_089558	chr13:26671445-26674258	-
GT1_089559	chr13:26676549-26676724	+
GT1_089560	chr13:26680035-26680201	+
GT1_089561	chr13:26699165-26699263	+
GT1_089562	chr13:27071071-27071149	-
GT1_089563	chr13:27093644-27093713	-
GT1_089564	chr13:27101486-27101568	-
GT1_089565	chr13:27189109-27190350	-
GT1_089566	chr13:27189109-27189163	-
GT1_089567	chr13:27207477-27207575	-
GT1_089568	chr13:27207477-27207515	-
GT1_089569	chr13:27212922-27212996	-
GT1_089570	chr13:27236445-27236858	-
GT1_089571	chr13:27236698-27236858	-
GT1_089572	chr13:27254220-27254276	+
GT1_089573	chr13:27254220-27254666	+
GT1_089574	chr13:27254220-27255349	+
GT1_089575	chr13:27254220-27254265	+
GT1_089576	chr13:27254220-27254281	+
GT1_089577	chr13:27254220-27254278	+
GT1_089578	chr13:27254220-27254402	+
GT1_089579	chr13:27254220-27254277	+
GT1_089580	chr13:27254220-27254407	+
GT1_089581	chr13:27254220-27254251	+
GT1_089582	chr13:27254220-27254409	+
GT1_089583	chr13:27254220-27255337	+
GT1_089584	chr13:27254220-27254255	+
GT1_089585	chr13:27254220-27254269	+
GT1_089586	chr13:27254220-27254275	+
GT1_089587	chr13:27254220-27254241	+
GT1_089588	chr13:27254220-27254537	+
GT1_089589	chr13:27254220-27254798	+
GT1_089590	chr13:27254220-27254411	+
GT1_089591	chr13:27254220-27254261	+
GT1_089592	chr13:27254220-27254498	+
GT1_089593	chr13:27254416-27255354	+
GT1_089594	chr13:27254441-27255354	+
GT1_089595	chr13:27254538-27255354	+
GT1_089596	chr13:27254576-27255354	+
GT1_089597	chr13:27254713-27255354	+
GT1_089598	chr13:27255066-27255354	+
GT1_089599	chr13:27255177-27255354	+
GT1_089600	chr13:27255191-27255354	+
GT1_089601	chr13:27255201-27255354	+
GT1_089602	chr13:27255205-27255354	+
GT1_089603	chr13:27255239-27255354	+
GT1_089604	chr13:27255240-27255354	+
GT1_089605	chr13:27255242-27255354	+
GT1_089606	chr13:27255247-27255354	+
GT1_089607	chr13:27255250-27255354	+
GT1_089608	chr13:27255251-27255354	+
GT1_089609	chr13:27255253-27255354	+
GT1_089610	chr13:27255264-27255354	+
GT1_089611	chr13:27255266-27255354	+
GT1_089612	chr13:27255278-27255354	+
GT1_089613	chr13:27255281-27255354	+
GT1_089614	chr13:27255298-27255354	+
GT1_089615	chr13:27255329-27255354	+
GT1_089616	chr13:27271639-27271718	+
GT1_089617	chr13:27426254-27426341	+
GT1_089618	chr13:27428206-27428293	+
GT1_089619	chr13:27429172-27429389	+
GT1_089620	chr13:27432731-27432804	+
GT1_089621	chr13:27433305-27433923	+
GT1_089622	chr13:27433305-27433338	+
GT1_089623	chr13:27435133-27435192	+
GT1_089624	chr13:27437116-27437273	-
GT1_089625	chr13:27441017-27441242	-
GT1_089626	chr13:27441017-27441249	-
GT1_089627	chr13:27441017-27441077	-
GT1_089628	chr13:27559842-27559985	-
GT1_089629	chr13:27562413-27562781	-
GT1_089630	chr13:27571009-27571041	-
GT1_089631	chr13:27578719-27578959	-
GT1_089632	chr13:27650042-27650241	+
GT1_089633	chr13:27896722-27896912	-
GT1_089634	chr13:28018467-28018589	-
GT1_089635	chr13:28023350-28023477	-
GT1_089636	chr13:28024861-28024943	-
GT1_089637	chr13:28024861-28025415	-
GT1_089638	chr13:28025284-28025415	-
GT1_089639	chr13:28037185-28037288	-
GT1_089640	chr13:28052545-28052674	-
GT1_089641	chr13:28052832-28052923	-
GT1_089642	chr13:28174272-28174393	+
GT1_089643	chr13:28191251-28191307	+
GT1_089644	chr13:28197185-28197346	+
GT1_089645	chr13:28239579-28239696	+
GT1_089646	chr13:28260447-28260551	+
GT1_089647	chr13:28261401-28261458	+
GT1_089648	chr13:28267095-28267211	+
GT1_089649	chr13:28271981-28272071	+
GT1_089650	chr13:28271981-28275083	+
GT1_089651	chr13:28274916-28275083	+
GT1_089652	chr13:28274926-28275083	+
GT1_089653	chr13:28275380-28275524	+
GT1_089654	chr13:28278122-28278192	+
GT1_089655	chr13:28281315-28281379	+
GT1_089656	chr13:28287984-28288122	+
GT1_089657	chr13:28312698-28312856	-
GT1_089658	chr13:28328291-28329728	-
GT1_089659	chr13:28329615-28329728	-
GT1_089660	chr13:28332670-28332765	-
GT1_089661	chr13:28345445-28345551	-
GT1_089662	chr13:28396960-28397068	-
GT1_089663	chr13:28405780-28405894	-
GT1_089664	chr13:28429858-28430167	-
GT1_089665	chr13:28430050-28430167	-
GT1_089666	chr13:28466903-28467617	-
GT1_089667	chr13:28466903-28470044	-
GT1_089668	chr13:28659819-28659919	+
GT1_089669	chr13:28668473-28668574	+
GT1_089670	chr13:28668473-28672120	+
GT1_089671	chr13:28717810-28718022	-
GT1_089672	chr13:29242297-29242387	+
GT1_089673	chr13:29318406-29318497	+
GT1_089674	chr13:29439983-29440049	+
GT1_089675	chr13:29483174-29483448	+
GT1_089676	chr13:29529665-29529826	-
GT1_089677	chr13:29530538-29530712	-
GT1_089678	chr13:29535819-29542674	-
GT1_089679	chr13:29535819-29536202	-
GT1_089680	chr13:29553761-29553860	-
GT1_089681	chr13:29777155-29777263	-
GT1_089682	chr13:29937202-29937281	+
GT1_089683	chr13:30160468-30160527	+
GT1_089684	chr13:30210866-30210920	-
GT1_089685	chr13:30251931-30255615	-
GT1_089686	chr13:30255447-30255615	-
GT1_089687	chr13:30257727-30257867	-
GT1_089688	chr13:30370472-30370525	-
GT1_089689	chr13:30461639-30461688	-
GT1_089690	chr13:30619679-30621892	+
GT1_089691	chr13:30619679-30621239	+
GT1_089692	chr13:30621073-30621892	+
GT1_089693	chr13:30621073-30621239	+
GT1_089694	chr13:30621764-30621892	+
GT1_089695	chr13:30641926-30642049	+
GT1_089696	chr13:30644986-30645077	+
GT1_089697	chr13:30647465-30647628	+
GT1_089698	chr13:30653148-30653305	+
GT1_089699	chr13:30656433-30656708	+
GT1_089700	chr13:30744060-30744159	+
GT1_089701	chr13:30744060-30746744	+
GT1_089702	chr13:30744472-30746744	+
GT1_089703	chr13:30744818-30746744	+
GT1_089704	chr13:30746625-30746744	+
GT1_089705	chr13:30752052-30752122	+
GT1_089706	chr13:30917403-30918990	+
GT1_089707	chr13:30917403-30917512	+
GT1_089708	chr13:30918816-30918990	+
GT1_089709	chr13:30932109-30932838	-
GT1_089710	chr13:30932109-30932474	-
GT1_089711	chr13:30932276-30932838	-
GT1_089712	chr13:30932276-30932474	-
GT1_089713	chr13:30939694-30939778	+
GT1_089714	chr13:30956595-30957029	+
GT1_089715	chr13:30956873-30957029	+
GT1_089716	chr13:30968885-30969046	+
GT1_089717	chr13:30970407-30970847	+
GT1_089718	chr13:31140441-31140551	-
GT1_089719	chr13:31143792-31143923	-
GT1_089720	chr13:31148374-31148480	-
GT1_089721	chr13:31151609-31151742	-
GT1_089722	chr13:31151609-31152932	-
GT1_089723	chr13:31151609-31151768	-
GT1_089724	chr13:31151609-31151620	-
GT1_089725	chr13:31151609-31152080	-
GT1_089726	chr13:31151609-31151971	-
GT1_089727	chr13:31151609-31151639	-
GT1_089728	chr13:31151881-31152951	-
GT1_089729	chr13:31152053-31152951	-
GT1_089730	chr13:31152852-31152951	-
GT1_089731	chr13:31152916-31152951	-
GT1_089732	chr13:31159222-31161127	-
GT1_089733	chr13:31215051-31215100	+
GT1_089734	chr13:31223734-31223826	+
GT1_089735	chr13:31248942-31249115	+
GT1_089736	chr13:31263957-31264019	+
GT1_089737	chr13:31269214-31269277	+
GT1_089738	chr13:31274509-31274628	+
GT1_089739	chr13:31283221-31283306	+
GT1_089740	chr13:31285242-31285308	+
GT1_089741	chr13:31317566-31317685	+
GT1_089742	chr13:31322770-31322962	+
GT1_089743	chr13:31323751-31323895	+
GT1_089744	chr13:31415453-31415560	+
GT1_089745	chr13:31441098-31441180	+
GT1_089746	chr13:31443365-31443470	+
GT1_089747	chr13:31447812-31447910	+
GT1_089748	chr13:31775318-31775389	+
GT1_089749	chr13:31786566-31786637	+
GT1_089750	chr13:31941308-31941366	+
GT1_089751	chr13:32124286-32124376	+
GT1_089752	chr13:32124286-32124681	+
GT1_089753	chr13:32124602-32124681	+
GT1_089754	chr13:32131672-32131840	+
GT1_089755	chr13:32134904-32134996	+
GT1_089756	chr13:32147282-32147385	+
GT1_089757	chr13:32147282-32149834	+
GT1_089758	chr13:32147839-32147947	+
GT1_089759	chr13:32149748-32149834	+
GT1_089760	chr13:32149748-32150027	+
GT1_089761	chr13:32157273-32157405	+
GT1_089762	chr13:32171012-32171270	+
GT1_089763	chr13:32175546-32175632	+
GT1_089764	chr13:32179675-32179799	+
GT1_089765	chr13:32188219-32188525	+
GT1_089766	chr13:32224933-32225036	+
GT1_089767	chr13:32231179-32231300	+
GT1_089768	chr13:32236078-32236172	+
GT1_089769	chr13:32239252-32239349	+
GT1_089770	chr13:32244042-32244182	+
GT1_089771	chr13:32247323-32247502	+
GT1_089772	chr13:32274842-32274991	+
GT1_089773	chr13:32287867-32287884	+
GT1_089774	chr13:32287867-32289743	+
GT1_089775	chr13:32289633-32289743	+
GT1_089776	chr13:32290365-32290429	+
GT1_089777	chr13:32308686-32308760	-
GT1_089778	chr13:32319077-32319325	+
GT1_089779	chr13:32326101-32326150	+
GT1_089780	chr13:32344558-32344653	+
GT1_089781	chr13:32370402-32370557	+
GT1_089782	chr13:32375343-32375406	+
GT1_089783	chr13:32379317-32379515	+
GT1_089784	chr13:32383039-32383129	+
GT1_089785	chr13:32383893-32384031	+
GT1_089786	chr13:32395991-32396116	+
GT1_089787	chr13:32404203-32404271	-
GT1_089788	chr13:32404321-32404397	-
GT1_089789	chr13:32408513-32408657	-
GT1_089790	chr13:32410980-32412854	-
GT1_089791	chr13:32410980-32411117	-
GT1_089792	chr13:32410980-32420576	-
GT1_089793	chr13:32410980-32416029	-
GT1_089794	chr13:32410980-32411120	-
GT1_089795	chr13:32410980-32412462	-
GT1_089796	chr13:32410980-32416703	-
GT1_089797	chr13:32411528-32416029	-
GT1_089798	chr13:32411528-32413214	-
GT1_089799	chr13:32411528-32413952	-
GT1_089800	chr13:32411528-32411592	-
GT1_089801	chr13:32411528-32412433	-
GT1_089802	chr13:32411528-32411573	-
GT1_089803	chr13:32411528-32412459	-
GT1_089804	chr13:32411528-32416703	-
GT1_089805	chr13:32411528-32425955	-
GT1_089806	chr13:32411528-32420576	-
GT1_089807	chr13:32411528-32412462	-
GT1_089808	chr13:32411528-32413005	-
GT1_089809	chr13:32411528-32412854	-
GT1_089810	chr13:32413006-32420576	-
