MS1_00070	chr1:9623089-9623128	-
MS1_00071	chr1:9671579-9671758	-
MS1_00072	chr1:9672540-9672656	-
MS1_00073	chr1:9681785-9681889	-
MS1_00074	chr1:9736966-9737052	-
MS1_00075	chr1:9780333-9780431	+
MS1_00076	chr1:9827013-9827119	+
MS1_00077	chr1:9865463-9865714	+
MS1_00078	chr1:9881760-9884256	+
MS1_00079	chr1:9881760-9881891	+
MS1_00080	chr1:9885989-9886142	+
MS1_00081	chr1:9886047-9886142	+
MS1_00082	chr1:9888870-9889025	+
MS1_00083	chr1:9912114-9912173	+
MS1_00084	chr1:9933923-9934065	+
MS1_00085	chr1:9942610-9942717	-
MS1_00086	chr1:9943527-9943589	-
MS1_00087	chr1:9976587-9976746	-
MS1_00088	chr1:9976587-9976699	-
MS1_00089	chr1:10003235-10003453	-
MS1_00090	chr1:10027103-10027251	-
MS1_00091	chr1:10032229-10032424	-
MS1_00092	chr1:10032339-10032424	-
MS1_00093	chr1:10047424-10047526	+
MS1_00094	chr1:10059824-10059847	+
MS1_00095	chr1:10065323-10065421	+
MS1_00096	chr1:10065323-10065371	+
MS1_00097	chr1:10084013-10084038	+
MS1_00098	chr1:10085747-10085952	+
MS1_00099	chr1:10085860-10085952	+
MS1_00100	chr1:10086576-10086734	+
MS1_00101	chr1:10086576-10086585	+
MS1_00102	chr1:10104212-10104364	+
MS1_00103	chr1:10116018-10116089	+
MS1_00104	chr1:10116018-10116084	+
MS1_00105	chr1:10116018-10116088	+
MS1_00106	chr1:10116614-10116731	+
MS1_00107	chr1:10116616-10116731	+
MS1_00108	chr1:10116618-10116731	+
MS1_00109	chr1:10133164-10133273	+
MS1_00110	chr1:10140467-10140584	-
MS1_00111	chr1:10147403-10147535	-
MS1_00112	chr1:10153607-10153742	-
MS1_00113	chr1:10156914-10157044	-
MS1_00114	chr1:10156925-10157044	-
MS1_00115	chr1:10159568-10159740	-
MS1_00116	chr1:10159877-10160028	-
MS1_00117	chr1:10160701-10160870	-
MS1_00118	chr1:10172834-10172984	-
MS1_00119	chr1:10179826-10179977	-
MS1_00120	chr1:10215729-10215759	-
MS1_00121	chr1:10216529-10216559	-
MS1_00122	chr1:10408500-10408854	-
MS1_00123	chr1:11112743-11112843	+
MS1_00124	chr1:11153543-11153679	+
MS1_00125	chr1:11184389-11184540	+
MS1_00126	chr1:11184446-11184540	+
MS1_00127	chr1:11186637-11186765	+
MS1_00128	chr1:11208512-11208655	+
MS1_00129	chr1:11231682-11231796	+
MS1_00130	chr1:11285057-11285159	+
MS1_00131	chr1:11511918-11512065	+
MS1_00132	chr1:11545154-11545282	+
MS1_00133	chr1:11829815-11829891	+
MS1_00134	chr1:11933544-11933591	+
MS1_00135	chr1:12718685-12718783	+
MS1_00136	chr1:12728594-12728688	+
MS1_00137	chr1:12839829-12839925	+
MS1_00138	chr1:12841443-12841508	+
MS1_00139	chr1:12848331-12848454	+
MS1_00140	chr1:12850760-12850793	+
MS1_00141	chr1:12894427-12894625	-
MS1_00142	chr1:12921038-12921202	-
MS1_00143	chr1:13152379-13152456	-
MS1_00144	chr1:13164896-13165102	-
MS1_00145	chr1:13177074-13177221	-
MS1_00146	chr1:13219653-13219752	-
MS1_00147	chr1:13225267-13225425	-
MS1_00148	chr1:13256883-13257059	-
MS1_00149	chr1:13260612-13260750	-
MS1_00150	chr1:13289551-13299722	-
MS1_00151	chr1:13299663-13299722	-
MS1_00152	chr1:13576368-13578158	-
MS1_00153	chr1:13627356-13627437	-
MS1_00154	chr1:13652768-13652920	-
MS1_00155	chr1:13672126-13672764	+
MS1_00156	chr1:14179480-14179580	-
MS1_00157	chr1:14208895-14208984	-
MS1_00158	chr1:14231413-14231552	-
MS1_00159	chr1:14270705-14270842	-
MS1_00160	chr1:14270705-14270827	-
MS1_00161	chr1:14302770-14302897	-
MS1_00162	chr1:14304012-14304107	-
MS1_00163	chr1:14754506-14754542	-
MS1_00164	chr1:14885750-14885839	-
MS1_00165	chr1:15815886-15815972	+
MS1_00166	chr1:15818934-15819083	+
MS1_00167	chr1:15821917-15822199	+
MS1_00168	chr1:15833401-15833489	+
MS1_00169	chr1:16068800-16068855	-
MS1_00170	chr1:16103510-16103684	-
MS1_00171	chr1:16128165-16128263	+
MS1_00172	chr1:16129196-16129341	+
MS1_00173	chr1:16131075-16131206	+
MS1_00174	chr1:16231003-16231091	-
MS1_00175	chr1:16374674-16374811	-
MS1_00176	chr1:16486020-16486165	-
MS1_00177	chr1:16486020-16486150	-
MS1_00178	chr1:16516882-16516935	-
MS1_00179	chr1:16584684-16584729	-
MS1_00180	chr1:16584686-16584729	-
MS1_00181	chr1:16597951-16598053	-
MS1_00182	chr1:16600907-16601040	-
MS1_00183	chr1:16605979-16606107	-
MS1_00184	chr1:16646789-16647053	-
MS1_00185	chr1:16646988-16647053	-
MS1_00186	chr1:16656296-16656459	-
MS1_00187	chr1:16665708-16665867	+
MS1_00188	chr1:16692251-16692339	+
MS1_00189	chr1:16703900-16703921	+
MS1_00190	chr1:16704981-16705039	+
MS1_00191	chr1:17038402-17038726	-
MS1_00192	chr1:17156961-17157134	+
MS1_00193	chr1:17621401-17621533	+
MS1_00194	chr1:17637407-17637497	-
MS1_00195	chr1:17709686-17709895	-
MS1_00196	chr1:17724522-17724589	-
MS1_00197	chr1:17728594-17728914	+
MS1_00198	chr1:17746731-17746846	+
MS1_00199	chr1:17997352-17997718	-
MS1_00200	chr1:17997436-17997718	-
MS1_00201	chr1:18034810-18034893	-
MS1_00202	chr1:19212397-19212423	+
MS1_00203	chr1:20103215-20103302	-
MS1_00204	chr1:20219524-20219646	-
MS1_00205	chr1:20374727-20374819	+
MS1_00206	chr1:20392012-20392219	-
MS1_00207	chr1:20784495-20784659	-
MS1_00208	chr1:20812564-20812695	-
MS1_00209	chr1:20961153-20961302	+
MS1_00210	chr1:20973737-20973847	+
MS1_00211	chr1:21002970-21003133	-
MS1_00212	chr1:21004226-21004330	-
MS1_00213	chr1:21037397-21037460	-
MS1_00214	chr1:21219383-21219570	+
MS1_00215	chr1:21244938-21245032	+
MS1_00216	chr1:21254684-21254823	+
MS1_00217	chr1:21288142-21288273	-
MS1_00218	chr1:21288142-21290130	-
MS1_00219	chr1:21299026-21299569	-
MS1_00220	chr1:21299026-21299576	-
MS1_00221	chr1:21299207-21299576	-
MS1_00222	chr1:21299207-21299569	-
MS1_00223	chr1:21299440-21299576	-
MS1_00224	chr1:21299440-21299569	-
MS1_00225	chr1:21461551-21461607	-
MS1_00226	chr1:21466383-21466409	-
MS1_00227	chr1:21487223-21487333	-
MS1_00228	chr1:22390537-22390623	-
MS1_00229	chr1:22390537-22390627	-
MS1_00230	chr1:22393918-22393948	-
MS1_00231	chr1:22393919-22393948	-
MS1_00232	chr1:22398599-22404515	-
MS1_00233	chr1:22398599-22398781	-
MS1_00234	chr1:22404444-22404515	-
MS1_00235	chr1:22425871-22425933	-
MS1_00236	chr1:22479435-22479558	-
MS1_00237	chr1:22630412-22630480	-
MS1_00238	chr1:23375730-23376054	-
MS1_00239	chr1:23378726-23378807	-
MS1_00240	chr1:23378726-23378804	-
MS1_00241	chr1:23815221-23815365	+
MS1_00242	chr1:23844873-23845021	+
MS1_00243	chr1:23847719-23847841	-
MS1_00244	chr1:23866217-23871518	-
MS1_00245	chr1:23866217-23866297	-
MS1_00246	chr1:23866217-23866293	-
MS1_00247	chr1:23871438-23871518	-
MS1_00248	chr1:24026145-24026227	-
MS1_00249	chr1:24042949-24043024	-
MS1_00250	chr1:24042949-24044269	-
MS1_00251	chr1:24044114-24044269	-
MS1_00252	chr1:24049130-24049207	-
MS1_00253	chr1:24055744-24055912	-
MS1_00254	chr1:24055744-24055917	-
MS1_00255	chr1:24057204-24057505	-
MS1_00256	chr1:24098631-24098719	-
MS1_00257	chr1:24197300-24197335	+
MS1_00258	chr1:24222422-24222475	+
MS1_00259	chr1:24231451-24232229	+
MS1_00260	chr1:24237125-24237271	+
MS1_00261	chr1:24461476-24461529	-
MS1_00262	chr1:24692941-24693001	+
MS1_00263	chr1:24704821-24706044	+
MS1_00264	chr1:24714909-24714982	+
MS1_00265	chr1:24714912-24714982	+
MS1_00266	chr1:24748800-24748878	+
MS1_00267	chr1:25074685-25074789	-
MS1_00268	chr1:25084244-25084279	-
MS1_00269	chr1:25084244-25084274	-
MS1_00270	chr1:25112177-25112275	-
MS1_00271	chr1:25827247-25827429	-
MS1_00272	chr1:30770870-30771009	+
MS1_00273	chr1:30810683-30810830	-
MS1_00274	chr1:30813017-30813152	-
MS1_00275	chr1:30820683-30820827	-
MS1_00276	chr1:30829843-30831559	-
MS1_00277	chr1:30830801-30831559	-
MS1_00278	chr1:30837105-30837266	-
MS1_00279	chr1:30852896-30852950	-
MS1_00280	chr1:30862987-30863255	-
MS1_00281	chr1:30943932-30944006	-
MS1_00282	chr1:32243900-32244027	+
MS1_00283	chr1:32414871-32415017	+
MS1_00284	chr1:32644093-32644151	+
MS1_00285	chr1:33465034-33465248	-
MS1_00286	chr1:33736800-33736882	+
MS1_00287	chr1:33748217-33748326	-
MS1_00288	chr1:33764514-33764569	-
MS1_00289	chr1:33766016-33766098	-
MS1_00290	chr1:33769721-33769907	-
MS1_00291	chr1:33772893-33773033	-
MS1_00292	chr1:33779896-33780049	-
MS1_00293	chr1:33782559-33782681	-
MS1_00294	chr1:33783802-33783964	-
MS1_00295	chr1:33783853-33783964	-
MS1_00296	chr1:33786407-33786532	-
MS1_00297	chr1:33786407-33803613	-
MS1_00298	chr1:33810412-33810644	-
MS1_00299	chr1:33877526-33877600	-
MS1_00300	chr1:33883441-33883648	-
MS1_00301	chr1:34114549-34114641	+
MS1_00302	chr1:34114549-34114584	+
MS1_00303	chr1:34152202-34152314	+
MS1_00304	chr1:34173002-34173085	+
MS1_00305	chr1:34185962-34186050	+
MS1_00306	chr1:34187739-34187842	+
MS1_00307	chr1:34187739-34193263	+
MS1_00308	chr1:34194515-34196061	+
MS1_00309	chr1:34195828-34196061	+
MS1_00310	chr1:34198518-34198751	+
MS1_00311	chr1:34198527-34198751	+
MS1_00312	chr1:34214534-34214690	+
MS1_00313	chr1:34217810-34217872	+
MS1_00314	chr1:34219396-34219525	+
MS1_00315	chr1:34242619-34242780	+
MS1_00316	chr1:34242619-34243216	+
MS1_00317	chr1:34259092-34259197	+
MS1_00318	chr1:34268735-34268890	+
MS1_00319	chr1:34282423-34282592	+
MS1_00320	chr1:34295154-34295308	+
MS1_00321	chr1:34296742-34296759	+
MS1_00322	chr1:34301861-34301932	+
MS1_00323	chr1:34303421-34303531	+
MS1_00324	chr1:34463107-34463183	+
MS1_00325	chr1:34463269-34463364	+
MS1_00326	chr1:34463276-34463364	+
MS1_00327	chr1:34468293-34468361	+
MS1_00328	chr1:34681320-34681409	+
MS1_00329	chr1:34732109-34732408	+
MS1_00330	chr1:34817997-34818126	-
MS1_00331	chr1:34824020-34824055	-
MS1_00332	chr1:34837607-34837669	-
MS1_00333	chr1:34852225-34852336	+
MS1_00334	chr1:36093772-36094255	+
MS1_00335	chr1:36093772-36097008	+
MS1_00336	chr1:36132052-36132162	+
MS1_00337	chr1:36132052-36132321	+
MS1_00338	chr1:36164444-36164523	-
MS1_00339	chr1:36174079-36174210	-
MS1_00340	chr1:36174079-36174130	-
MS1_00341	chr1:36176776-36176799	-
MS1_00342	chr1:36201705-36202878	-
MS1_00343	chr1:36207942-36208042	-
MS1_00344	chr1:36225481-36225683	-
MS1_00345	chr1:36268852-36269101	-
MS1_00346	chr1:36268983-36269101	-
MS1_00347	chr1:36270256-36270504	-
MS1_00348	chr1:36270331-36270504	-
MS1_00349	chr1:36270403-36270504	-
MS1_00350	chr1:36314256-36314301	+
MS1_00351	chr1:36317204-36317324	+
MS1_00352	chr1:36318488-36318653	+
MS1_00353	chr1:36341156-36341209	-
MS1_00354	chr1:36344070-36344179	-
MS1_00355	chr1:36344916-36345046	-
MS1_00356	chr1:36347217-36347289	-
MS1_00357	chr1:36347217-36347294	-
MS1_00358	chr1:36348818-36349018	-
MS1_00359	chr1:36351926-36352000	-
MS1_00360	chr1:36385085-36385200	+
MS1_00361	chr1:36388717-36388799	+
MS1_00362	chr1:36412779-36412941	+
MS1_00363	chr1:36417724-36417872	+
MS1_00364	chr1:36429423-36429455	-
MS1_00365	chr1:36429423-36438832	-
MS1_00366	chr1:36438750-36438832	-
MS1_00367	chr1:36440126-36443609	-
MS1_00368	chr1:36443491-36443609	-
MS1_00369	chr1:36443520-36443609	-
MS1_00370	chr1:36501388-36501450	+
MS1_00371	chr1:36520416-36520688	+
MS1_00372	chr1:36520519-36520688	+
MS1_00373	chr1:36524034-36524132	+
MS1_00374	chr1:36531909-36532007	-
MS1_00375	chr1:36553716-36553814	-
MS1_00376	chr1:36554245-36554400	-
MS1_00377	chr1:36554252-36554400	-
MS1_00378	chr1:36556803-36556929	-
MS1_00379	chr1:36564330-36564482	-
MS1_00380	chr1:36564831-36564908	-
MS1_00381	chr1:36601719-36601766	-
MS1_00382	chr1:36601719-36601880	-
MS1_00383	chr1:36656811-36656933	-
MS1_00384	chr1:36691806-36692046	+
MS1_00385	chr1:36706545-36706648	-
MS1_00386	chr1:36708191-36708255	-
MS1_00387	chr1:36744770-36744860	+
MS1_00388	chr1:36770802-36771212	+
MS1_00389	chr1:36778380-36778464	+
MS1_00390	chr1:36778547-36778590	+
MS1_00391	chr1:36799279-36799403	-
MS1_00392	chr1:36812557-36814417	-
MS1_00393	chr1:36812557-36812708	-
MS1_00394	chr1:36815887-36815996	-
MS1_00395	chr1:36823957-36824137	-
MS1_00396	chr1:36823957-36824588	-
MS1_00397	chr1:36824405-36824588	-
MS1_00398	chr1:36824716-36824820	-
MS1_00399	chr1:36825429-36825539	-
MS1_00400	chr1:36827011-36827181	-
MS1_00401	chr1:36872512-36872580	-
MS1_00402	chr1:37060330-37060499	+
MS1_00403	chr1:37108996-37109150	+
MS1_00404	chr1:37177329-37177466	+
MS1_00405	chr1:37241827-37241940	+
MS1_00406	chr1:37364110-37364228	+
MS1_00407	chr1:37374272-37374289	+
MS1_00408	chr1:37383339-37383371	+
MS1_00409	chr1:37390049-37390189	+
MS1_00410	chr1:37432551-37432671	+
MS1_00411	chr1:37449096-37449162	-
MS1_00412	chr1:37454744-37454874	-
MS1_00413	chr1:37464421-37464534	-
MS1_00414	chr1:37466537-37466583	-
MS1_00415	chr1:37466537-37466579	-
MS1_00416	chr1:37625021-37625083	+
MS1_00417	chr1:37628217-37628426	-
MS1_00418	chr1:37676342-37676779	-
MS1_00419	chr1:37783817-37784026	-
MS1_00420	chr1:37815532-37815686	-
MS1_00421	chr1:37815532-37815643	-
MS1_00422	chr1:37819525-37819640	-
MS1_00423	chr1:37835258-37835335	-
MS1_00424	chr1:37840251-37840312	-
MS1_00425	chr1:37842455-37842520	-
MS1_00426	chr1:37849231-37849446	-
MS1_00427	chr1:37879560-37879620	-
MS1_00428	chr1:37879560-37880088	-
MS1_00429	chr1:37879997-37880088	-
MS1_00430	chr1:37881699-37881785	-
MS1_00431	chr1:37881735-37881785	-
MS1_00432	chr1:37891923-37892172	+
MS1_00433	chr1:37892943-37893023	+
MS1_00434	chr1:37895330-37895410	+
MS1_00435	chr1:37990203-37990457	-
MS1_00436	chr1:37993992-37994110	-
MS1_00437	chr1:38044704-38044835	+
MS1_00438	chr1:38049176-38049340	+
MS1_00439	chr1:38050187-38050325	+
MS1_00440	chr1:38056264-38056466	-
MS1_00441	chr1:38059122-38059294	-
MS1_00442	chr1:38067500-38067619	-
MS1_00443	chr1:38074315-38075023	-
MS1_00444	chr1:38074315-38074443	-
MS1_00445	chr1:38074899-38075023	-
MS1_00446	chr1:38074918-38075023	-
MS1_00447	chr1:38075077-38075153	-
MS1_00448	chr1:38098853-38099021	-
MS1_00449	chr1:38107568-38107694	-
MS1_00450	chr1:38128252-38128315	-
MS1_00451	chr1:38209553-38210647	-
MS1_00452	chr1:38218263-38218455	-
MS1_00453	chr1:38240447-38241125	+
MS1_00454	chr1:38252641-38252681	-
MS1_00455	chr1:38252641-38252678	-
MS1_00456	chr1:38341721-38341801	-
MS1_00457	chr1:38538927-38539001	-
MS1_00458	chr1:38662576-38662645	-
MS1_00459	chr1:38866599-38866696	-
MS1_00460	chr1:38894564-38894671	-
MS1_00461	chr1:38991246-38991375	+
MS1_00462	chr1:39328307-39328454	+
MS1_00463	chr1:39334703-39334812	+
MS1_00464	chr1:39348432-39348528	+
MS1_00465	chr1:39348432-39348524	+
MS1_00466	chr1:39373727-39373824	-
MS1_00467	chr1:39380228-39380357	-
MS1_00468	chr1:39384230-39384492	-
MS1_00469	chr1:39391117-39391287	-
MS1_00470	chr1:39420741-39420883	-
MS1_00471	chr1:39538271-39538423	+
MS1_00472	chr1:39544352-39544988	+
MS1_00473	chr1:39544892-39544988	+
MS1_00474	chr1:39558315-39558411	-
MS1_00475	chr1:39571858-39571942	-
MS1_00476	chr1:39804814-39804913	-
MS1_00477	chr1:39844018-39844690	-
MS1_00478	chr1:39976707-39976817	+
MS1_00479	chr1:39988970-39989042	+
MS1_00480	chr1:40001430-40001594	+
MS1_00481	chr1:40001430-40001600	+
MS1_00482	chr1:40001430-40002250	+
MS1_00483	chr1:40001430-40001591	+
MS1_00484	chr1:40002155-40003987	+
MS1_00485	chr1:40003757-40003987	+
MS1_00486	chr1:40003763-40003987	+
MS1_00487	chr1:40006671-40006822	+
MS1_00488	chr1:40006674-40006822	+
MS1_00489	chr1:40008331-40008339	+
MS1_00490	chr1:40011650-40011841	+
MS1_00491	chr1:40014527-40014697	+
MS1_00492	chr1:40021084-40021184	+
MS1_00493	chr1:40086095-40086302	+
MS1_00494	chr1:40105264-40105522	+
MS1_00495	chr1:40271736-40271921	+
MS1_00496	chr1:40276098-40276177	+
MS1_00497	chr1:40276098-40277331	+
MS1_00498	chr1:40277122-40277331	+
MS1_00499	chr1:40277182-40277331	+
MS1_00500	chr1:40277290-40277331	+
MS1_00501	chr1:40297909-40297974	+
MS1_00502	chr1:40312347-40312514	+
MS1_00503	chr1:40343028-40343190	+
MS1_00504	chr1:40345806-40345877	+
MS1_00505	chr1:40350794-40351065	+
MS1_00506	chr1:40350936-40351065	+
MS1_00507	chr1:40363565-40363670	+
MS1_00508	chr1:40441292-40441502	+
MS1_00509	chr1:40451693-40451860	+
MS1_00510	chr1:40470762-40470880	+
MS1_00511	chr1:40474694-40474940	+
MS1_00512	chr1:40484281-40484343	+
MS1_00513	chr1:40491058-40491216	+
MS1_00514	chr1:40516010-40516107	+
MS1_00515	chr1:40531476-40531626	+
MS1_00516	chr1:40542990-40543127	+
MS1_00517	chr1:40784377-40784506	-
MS1_00518	chr1:40838298-40838435	+
MS1_00519	chr1:41531669-41531716	-
MS1_00520	chr1:41900439-41901168	+
MS1_00521	chr1:42301069-42301583	+
MS1_00522	chr1:42301855-42301952	+
MS1_00523	chr1:42663556-42663602	-
MS1_00524	chr1:42692941-42693128	-
MS1_00525	chr1:42692941-42693130	-
MS1_00526	chr1:42692941-42694154	-
MS1_00527	chr1:42692941-42693051	-
MS1_00528	chr1:42692941-42693014	-
MS1_00529	chr1:42694396-42694490	-
MS1_00530	chr1:42695385-42695444	+
MS1_00531	chr1:42712203-42712305	-
MS1_00532	chr1:42884285-42884366	+
MS1_00533	chr1:42887855-42887962	+
MS1_00534	chr1:42887855-42889163	+
MS1_00535	chr1:42897370-42897476	+
MS1_00536	chr1:43054519-43054665	-
MS1_00537	chr1:43062517-43062599	-
MS1_00538	chr1:43071461-43071655	-
MS1_00539	chr1:43110998-43111373	+
MS1_00540	chr1:43111004-43111373	+
MS1_00541	chr1:43187854-43190630	-
MS1_00542	chr1:43512963-43513726	+
MS1_00543	chr1:43512963-43513833	+
MS1_00544	chr1:43553861-43554582	+
MS1_00545	chr1:43737200-43737247	+
MS1_00546	chr1:43753717-43753820	-
MS1_00547	chr1:43764890-43765009	-
MS1_00548	chr1:43771681-43771802	-
MS1_00549	chr1:43802532-43802624	-
MS1_00550	chr1:43956267-43956299	+
MS1_00551	chr1:43973444-43973520	+
MS1_00552	chr1:43980308-43980404	+
MS1_00553	chr1:43980308-43980750	+
MS1_00554	chr1:43980541-43980750	+
MS1_00555	chr1:43981730-43981867	+
MS1_00556	chr1:43985416-43985454	+
MS1_00557	chr1:44010532-44010649	-
MS1_00558	chr1:44087163-44087267	-
MS1_00559	chr1:44091183-44091212	-
MS1_00560	chr1:44093264-44093317	-
MS1_00561	chr1:44101467-44101957	-
MS1_00562	chr1:44101900-44101957	-
MS1_00563	chr1:44112956-44113175	-
MS1_00564	chr1:44113003-44113175	-
MS1_00565	chr1:44114694-44114899	-
MS1_00566	chr1:44129260-44129364	+
MS1_00567	chr1:44141778-44141874	+
MS1_00568	chr1:44158144-44158335	+
MS1_00569	chr1:44158144-44158259	+
MS1_00570	chr1:44161810-44161953	+
MS1_00571	chr1:44174162-44174375	+
MS1_00572	chr1:44199374-44199445	+
MS1_00573	chr1:44210791-44211375	+
MS1_00574	chr1:44211032-44211198	-
MS1_00575	chr1:44708617-44708678	+
MS1_00576	chr1:44744474-44744545	+
MS1_00577	chr1:44766014-44766151	+
MS1_00578	chr1:44773640-44773663	+
MS1_00579	chr1:45322406-45322519	+
MS1_00580	chr1:45326571-45326589	+
MS1_00581	chr1:45326571-45326624	+
MS1_00582	chr1:45326571-45326609	+
MS1_00583	chr1:45326571-45326628	+
MS1_00584	chr1:45327589-45327642	+
MS1_00585	chr1:45327599-45327642	+
MS1_00586	chr1:45328877-45328921	+
MS1_00587	chr1:45330103-45330147	+
MS1_00588	chr1:45332965-45333018	+
MS1_00589	chr1:45334007-45334060	+
MS1_00590	chr1:45334761-45334814	+
MS1_00591	chr1:45335135-45335188	+
MS1_00592	chr1:45336660-45336704	+
MS1_00593	chr1:45338574-45338627	+
MS1_00594	chr1:45339874-45339981	+
MS1_00595	chr1:45342123-45342230	+
MS1_00596	chr1:45343256-45343309	+
MS1_00597	chr1:45343966-45344019	+
MS1_00598	chr1:45344797-45344850	+
MS1_00599	chr1:45384400-45384453	-
MS1_00600	chr1:45396061-45396159	-
MS1_00601	chr1:45411434-45411487	-
MS1_00602	chr1:45416927-45416972	-
MS1_00603	chr1:45416927-45416971	-
MS1_00604	chr1:45421943-45421997	-
MS1_00605	chr1:45421944-45421997	-
MS1_00606	chr1:45422703-45422744	-
MS1_00607	chr1:45423682-45423726	-
MS1_00608	chr1:45813045-45813104	+
MS1_00609	chr1:45816477-45816634	+
MS1_00610	chr1:45818170-45818917	+
MS1_00611	chr1:45820131-45820190	+
MS1_00612	chr1:45917663-45917818	-
MS1_00613	chr1:46085555-46085702	+
MS1_00614	chr1:46109265-46109340	+
MS1_00615	chr1:46116169-46116294	+
MS1_00616	chr1:46205419-46205456	+
MS1_00617	chr1:46224609-46224777	+
MS1_00618	chr1:46361241-46361323	+
MS1_00619	chr1:46777733-46777918	+
MS1_00620	chr1:46784405-46784635	+
MS1_00621	chr1:46818063-46818143	-
MS1_00622	chr1:46826093-46826174	-
MS1_00623	chr1:46826093-46826281	-
MS1_00624	chr1:46827343-46832763	-
MS1_00625	chr1:46832556-46832763	-
MS1_00626	chr1:46832709-46832763	-
MS1_00627	chr1:46922167-46922338	-
MS1_00628	chr1:50943197-50943223	+
MS1_00629	chr1:51133059-51133118	+
MS1_00630	chr1:51180252-51180375	+
MS1_00631	chr1:51300632-51300807	-
MS1_00632	chr1:51332584-51332756	-
MS1_00633	chr1:51469820-51469926	-
MS1_00634	chr1:51470971-51471411	-
MS1_00635	chr1:51473006-51473081	-
MS1_00636	chr1:51485308-51485467	-
MS1_00637	chr1:51505665-51505811	-
MS1_00638	chr1:51757876-51758008	-
MS1_00639	chr1:51757909-51758008	-
MS1_00640	chr1:51768650-51768736	-
MS1_00641	chr1:51781970-51782032	-
MS1_00642	chr1:51813003-51813066	-
MS1_00643	chr1:51869428-51869649	-
MS1_00644	chr1:52011783-52011911	+
MS1_00645	chr1:52065315-52065413	+
MS1_00646	chr1:52096785-52096868	+
MS1_00647	chr1:52098387-52098485	+
MS1_00648	chr1:52135603-52135681	+
MS1_00649	chr1:52139194-52139352	+
MS1_00650	chr1:52140577-52140669	+
MS1_00651	chr1:52142901-52142960	+
MS1_00652	chr1:52147294-52147377	+
MS1_00653	chr1:52154986-52155631	+
MS1_00654	chr1:52154986-52155061	+
MS1_00655	chr1:52168485-52168561	-
MS1_00656	chr1:52196165-52196809	-
MS1_00657	chr1:52200618-52204516	-
MS1_00658	chr1:52204346-52204516	-
MS1_00659	chr1:52213324-52213465	-
MS1_00660	chr1:52217188-52219609	-
MS1_00661	chr1:52217188-52217298	-
MS1_00662	chr1:52219488-52219609	-
MS1_00663	chr1:52466890-52466979	-
MS1_00664	chr1:52643122-52643236	+
MS1_00665	chr1:52643168-52643236	+
MS1_00666	chr1:52658699-52658723	-
