CT1_00072	chr1:12718685-12718783	+
CT1_00073	chr1:12728594-12728688	+
CT1_00074	chr1:12839829-12839925	+
CT1_00075	chr1:12848331-12848454	+
CT1_00076	chr1:12850760-12850793	+
CT1_00077	chr1:13152379-13152456	-
CT1_00078	chr1:13256883-13257059	-
CT1_00079	chr1:13627356-13627437	-
CT1_00080	chr1:13652768-13652920	-
CT1_00081	chr1:14179480-14179580	-
CT1_00082	chr1:14208895-14208984	-
CT1_00083	chr1:14302770-14302897	-
CT1_00084	chr1:14754506-14754542	-
CT1_00085	chr1:14885750-14885839	-
CT1_00086	chr1:15815886-15815972	+
CT1_00087	chr1:15833401-15833489	+
CT1_00088	chr1:16068800-16068855	-
CT1_00089	chr1:16231003-16231091	-
CT1_00090	chr1:16374674-16374811	-
CT1_00091	chr1:16486020-16486165	-
CT1_00092	chr1:16486020-16486150	-
CT1_00093	chr1:16516882-16516935	-
CT1_00094	chr1:16584684-16584729	-
CT1_00095	chr1:16584686-16584729	-
CT1_00096	chr1:16597951-16598053	-
CT1_00097	chr1:16600907-16601040	-
CT1_00098	chr1:16646789-16647053	-
CT1_00099	chr1:16646988-16647053	-
CT1_00100	chr1:16656296-16656459	-
CT1_00101	chr1:16665708-16665867	+
CT1_00102	chr1:16692251-16692339	+
CT1_00103	chr1:17728594-17728914	+
CT1_00104	chr1:17997352-17997718	-
CT1_00105	chr1:17997436-17997718	-
CT1_00106	chr1:21037397-21037460	-
CT1_00107	chr1:21219383-21219570	+
CT1_00108	chr1:21254684-21254823	+
CT1_00109	chr1:21487223-21487333	-
CT1_00110	chr1:22390537-22390627	-
CT1_00111	chr1:22390537-22390623	-
CT1_00112	chr1:22393918-22393948	-
CT1_00113	chr1:22393919-22393948	-
CT1_00114	chr1:22398599-22404515	-
CT1_00115	chr1:22398599-22398781	-
CT1_00116	chr1:22404444-22404515	-
CT1_00117	chr1:22425871-22425933	-
CT1_00118	chr1:22479435-22479558	-
CT1_00119	chr1:23815221-23815365	+
CT1_00120	chr1:23847719-23847841	-
CT1_00121	chr1:23871438-23871518	-
CT1_00122	chr1:24042949-24044269	-
CT1_00123	chr1:24042949-24043024	-
CT1_00124	chr1:24044114-24044269	-
CT1_00125	chr1:24049130-24049207	-
CT1_00126	chr1:24098631-24098719	-
CT1_00127	chr1:24237125-24237271	+
CT1_00128	chr1:24692941-24693001	+
CT1_00129	chr1:24748800-24748878	+
CT1_00130	chr1:25074685-25074789	-
CT1_00131	chr1:25112177-25112275	-
CT1_00132	chr1:30837105-30837266	-
CT1_00133	chr1:30862987-30863255	-
CT1_00134	chr1:30943932-30944006	-
CT1_00135	chr1:32243900-32244027	+
CT1_00136	chr1:32414871-32415017	+
CT1_00137	chr1:33736800-33736882	+
CT1_00138	chr1:33748217-33748326	-
CT1_00139	chr1:33764514-33764569	-
CT1_00140	chr1:33766016-33766098	-
CT1_00141	chr1:33779896-33780049	-
CT1_00142	chr1:33782559-33782681	-
CT1_00143	chr1:33783853-33783964	-
CT1_00144	chr1:33877526-33877600	-
CT1_00145	chr1:33883441-33883648	-
CT1_00146	chr1:34114549-34114641	+
CT1_00147	chr1:34173002-34173085	+
CT1_00148	chr1:34217810-34217872	+
CT1_00149	chr1:34219396-34219525	+
CT1_00150	chr1:34296742-34296759	+
CT1_00151	chr1:34301861-34301932	+
CT1_00152	chr1:34303421-34303531	+
CT1_00153	chr1:34824020-34824055	-
CT1_00154	chr1:34852225-34852336	+
CT1_00155	chr1:36174079-36174130	-
CT1_00156	chr1:36174079-36174210	-
CT1_00157	chr1:36176776-36176799	-
CT1_00158	chr1:36201705-36202878	-
CT1_00159	chr1:36317204-36317324	+
CT1_00160	chr1:36318488-36318653	+
CT1_00161	chr1:36347217-36347294	-
CT1_00162	chr1:36348818-36349018	-
CT1_00163	chr1:36351926-36352000	-
CT1_00164	chr1:36429423-36429455	-
CT1_00165	chr1:36443491-36443609	-
CT1_00166	chr1:36443520-36443609	-
CT1_00167	chr1:36524034-36524132	+
CT1_00168	chr1:36564330-36564482	-
CT1_00169	chr1:36691806-36692046	+
CT1_00170	chr1:36706545-36706648	-
CT1_00171	chr1:36708191-36708255	-
CT1_00172	chr1:36815887-36815996	-
CT1_00173	chr1:37108996-37109150	+
CT1_00174	chr1:37177329-37177466	+
CT1_00175	chr1:37383339-37383371	+
CT1_00176	chr1:37390049-37390189	+
CT1_00177	chr1:37432551-37432671	+
CT1_00178	chr1:37449096-37449162	-
CT1_00179	chr1:37454744-37454874	-
CT1_00180	chr1:37464421-37464534	-
CT1_00181	chr1:37466537-37466579	-
CT1_00182	chr1:37466537-37466583	-
CT1_00183	chr1:37628217-37628426	-
CT1_00184	chr1:37783817-37784026	-
CT1_00185	chr1:37815532-37815686	-
CT1_00186	chr1:37815532-37815643	-
CT1_00187	chr1:37819525-37819640	-
CT1_00188	chr1:37835258-37835335	-
CT1_00189	chr1:37840251-37840312	-
CT1_00190	chr1:37879560-37879620	-
CT1_00191	chr1:37879560-37880088	-
CT1_00192	chr1:37879997-37880088	-
CT1_00193	chr1:37881699-37881785	-
CT1_00194	chr1:37881735-37881785	-
CT1_00195	chr1:37891923-37892172	+
CT1_00196	chr1:37892943-37893023	+
CT1_00197	chr1:37895330-37895410	+
CT1_00198	chr1:37990203-37990457	-
CT1_00199	chr1:37993992-37994110	-
CT1_00200	chr1:38050187-38050325	+
CT1_00201	chr1:38067500-38067619	-
CT1_00202	chr1:38074899-38075023	-
CT1_00203	chr1:38074918-38075023	-
CT1_00204	chr1:38341721-38341801	-
CT1_00205	chr1:38538927-38539001	-
CT1_00206	chr1:38866599-38866696	-
CT1_00207	chr1:38894564-38894671	-
CT1_00208	chr1:39328307-39328454	+
CT1_00209	chr1:39373727-39373824	-
CT1_00210	chr1:39380228-39380357	-
CT1_00211	chr1:39558315-39558411	-
CT1_00212	chr1:39988970-39989042	+
CT1_00213	chr1:40001430-40001591	+
CT1_00214	chr1:40001430-40002250	+
CT1_00215	chr1:40001430-40001600	+
CT1_00216	chr1:40001430-40001594	+
CT1_00217	chr1:40002155-40003987	+
CT1_00218	chr1:40003757-40003987	+
CT1_00219	chr1:40003763-40003987	+
CT1_00220	chr1:40008331-40008339	+
CT1_00221	chr1:40011650-40011841	+
CT1_00222	chr1:40105264-40105522	+
CT1_00223	chr1:40350936-40351065	+
CT1_00224	chr1:40441292-40441502	+
CT1_00225	chr1:42301855-42301952	+
CT1_00226	chr1:42663556-42663602	-
CT1_00227	chr1:42712203-42712305	-
CT1_00228	chr1:42884285-42884366	+
CT1_00229	chr1:43110998-43111373	+
CT1_00230	chr1:43753717-43753820	-
CT1_00231	chr1:43764890-43765009	-
CT1_00232	chr1:43956267-43956299	+
CT1_00233	chr1:43980308-43980404	+
CT1_00234	chr1:43980308-43980750	+
CT1_00235	chr1:43980541-43980750	+
CT1_00236	chr1:43985416-43985454	+
CT1_00237	chr1:44087163-44087267	-
CT1_00238	chr1:44091183-44091212	-
CT1_00239	chr1:44093264-44093317	-
CT1_00240	chr1:44101467-44101957	-
CT1_00241	chr1:44101900-44101957	-
CT1_00242	chr1:44114694-44114899	-
CT1_00243	chr1:44129260-44129364	+
CT1_00244	chr1:44174162-44174375	+
CT1_00245	chr1:44199374-44199445	+
CT1_00246	chr1:44708617-44708678	+
CT1_00247	chr1:44766014-44766151	+
CT1_00248	chr1:44773640-44773663	+
CT1_00249	chr1:45421944-45421997	-
CT1_00250	chr1:45813045-45813104	+
CT1_00251	chr1:45917663-45917818	-
CT1_00252	chr1:46085555-46085702	+
CT1_00253	chr1:46109265-46109340	+
CT1_00254	chr1:46116169-46116294	+
CT1_00255	chr1:46205419-46205456	+
CT1_00256	chr1:46224609-46224777	+
CT1_00257	chr1:46784405-46784635	+
CT1_00258	chr1:46818063-46818143	-
CT1_00259	chr1:50943197-50943223	+
CT1_00260	chr1:51133059-51133118	+
CT1_00261	chr1:51180252-51180375	+
CT1_00262	chr1:51300632-51300807	-
CT1_00263	chr1:51332584-51332756	-
CT1_00264	chr1:51757876-51758008	-
CT1_00265	chr1:51757909-51758008	-
CT1_00266	chr1:51768650-51768736	-
CT1_00267	chr1:51781970-51782032	-
CT1_00268	chr1:52011783-52011911	+
CT1_00269	chr1:52098387-52098485	+
CT1_00270	chr1:52135603-52135681	+
CT1_00271	chr1:52154986-52155631	+
CT1_00272	chr1:52154986-52155061	+
CT1_00273	chr1:52168485-52168561	-
CT1_00274	chr1:52200618-52204516	-
CT1_00275	chr1:52217188-52219609	-
CT1_00276	chr1:52219488-52219609	-
CT1_00277	chr1:52643122-52643236	+
CT1_00278	chr1:52643168-52643236	+
CT1_00279	chr1:52658699-52658723	-
CT1_00280	chr1:52797041-52797094	-
CT1_00281	chr1:52797041-52797101	-
CT1_00282	chr1:52805840-52805904	-
CT1_00283	chr1:52851770-52851901	+
CT1_00284	chr1:52860028-52860165	+
CT1_00285	chr1:53192100-53192260	-
CT1_00286	chr1:53274625-53274771	-
CT1_00287	chr1:53308827-53313858	+
CT1_00288	chr1:53316481-53318289	+
CT1_00289	chr1:53317902-53318289	+
CT1_00290	chr1:53317907-53318289	+
CT1_00291	chr1:53321496-53321567	+
CT1_00292	chr1:53704448-53704833	-
CT1_00293	chr1:53773059-53773105	-
CT1_00294	chr1:54277654-54277770	+
CT1_00295	chr1:54404980-54405170	-
CT1_00296	chr1:54521292-54521369	-
CT1_00297	chr1:54524316-54524367	-
CT1_00298	chr1:54792453-54792531	-
CT1_00299	chr1:55007480-55007717	-
CT1_00300	chr1:55014869-55016182	-
CT1_00301	chr1:55014869-55014924	-
CT1_00302	chr1:55061275-55061424	+
CT1_00303	chr1:55136677-55136739	+
CT1_00304	chr1:55145124-55145224	+
CT1_00305	chr1:55148319-55148361	+
CT1_00306	chr1:55150971-55151082	+
CT1_00307	chr1:55201345-55201422	-
CT1_00308	chr1:55228017-55228209	+
CT1_00309	chr1:55750965-55751200	+
CT1_00310	chr1:57393585-57393694	-
CT1_00311	chr1:57393587-57393691	-
CT1_00312	chr1:57900634-57900840	+
CT1_00313	chr1:57961901-57965540	-
CT1_00314	chr1:58082012-58082203	+
CT1_00315	chr1:58158905-58159019	+
CT1_00316	chr1:58392456-58392549	-
CT1_00317	chr1:58417013-58417179	-
CT1_00318	chr1:58420121-58420211	-
CT1_00319	chr1:58432072-58432337	-
CT1_00320	chr1:58438344-58438411	-
CT1_00321	chr1:58439690-58439863	-
CT1_00322	chr1:58455597-58455735	+
CT1_00323	chr1:58457780-58457863	+
CT1_00324	chr1:58465995-58466113	-
CT1_00325	chr1:58500241-58500384	-
CT1_00326	chr1:58501842-58501884	-
CT1_00327	chr1:58501842-58501890	-
CT1_00328	chr1:58534315-58534652	-
CT1_00329	chr1:58534485-58534652	-
CT1_00330	chr1:58548639-58548719	-
CT1_00331	chr1:58556509-58556564	-
CT1_00332	chr1:58562640-58562787	-
CT1_00333	chr1:58587629-58587728	+
CT1_00334	chr1:58591090-58591249	+
CT1_00335	chr1:58670370-58670467	-
CT1_00336	chr1:58679864-58679997	-
CT1_00337	chr1:58827207-58828167	+
CT1_00338	chr1:58827207-58827312	+
CT1_00339	chr1:58827870-58828167	+
CT1_00340	chr1:58831606-58831667	+
CT1_00341	chr1:58906706-58906811	-
CT1_00342	chr1:58922604-58922682	-
CT1_00343	chr1:58935746-58935829	-
CT1_00344	chr1:58935746-58935940	-
CT1_00345	chr1:58992204-58992375	+
CT1_00346	chr1:58993561-58993603	+
CT1_00347	chr1:59169837-59170013	-
CT1_00348	chr1:59208949-59209117	-
CT1_00349	chr1:59596939-59597076	+
CT1_00350	chr1:59642418-59642489	-
CT1_00351	chr1:59652772-59655532	-
CT1_00352	chr1:59652772-59652868	-
CT1_00353	chr1:59655458-59655532	-
CT1_00354	chr1:59688570-59688619	+
CT1_00355	chr1:59692612-59692728	+
CT1_00356	chr1:59700885-59700949	+
CT1_00357	chr1:59703136-59703224	+
CT1_00358	chr1:59704624-59704750	+
CT1_00359	chr1:59709003-59709075	+
CT1_00360	chr1:59709003-59709136	+
CT1_00361	chr1:59709003-59709061	+
CT1_00362	chr1:59709003-59709123	+
CT1_00363	chr1:59709003-59709117	+
CT1_00364	chr1:59710495-59710652	+
CT1_00365	chr1:59710521-59710652	+
CT1_00366	chr1:59710524-59710652	+
CT1_00367	chr1:59710527-59710652	+
CT1_00368	chr1:59710533-59710652	+
CT1_00369	chr1:59710537-59710652	+
CT1_00370	chr1:59710542-59710652	+
CT1_00371	chr1:59710554-59710652	+
CT1_00372	chr1:59710557-59710652	+
CT1_00373	chr1:59710562-59710652	+
CT1_00374	chr1:59710626-59710652	+
CT1_00375	chr1:59710643-59710652	+
CT1_00376	chr1:59997451-59997711	-
CT1_00377	chr1:60085711-60085756	-
CT1_00378	chr1:60089252-60089358	-
CT1_00379	chr1:60102627-60102784	+
CT1_00380	chr1:60127989-60128073	+
CT1_00381	chr1:60136264-60136384	+
CT1_00382	chr1:60139200-60139343	+
CT1_00383	chr1:60143994-60144156	+
CT1_00384	chr1:60217196-60217281	+
CT1_00385	chr1:60228622-60228708	+
CT1_00386	chr1:60234981-60235561	+
CT1_00387	chr1:60272133-60272257	+
CT1_00388	chr1:60278667-60278800	+
CT1_00389	chr1:60280031-60280138	+
CT1_00390	chr1:60312151-60312245	+
CT1_00391	chr1:60352909-60353075	+
CT1_00392	chr1:60353011-60353075	+
CT1_00393	chr1:60366649-60366727	+
CT1_00394	chr1:60438942-60438959	+
CT1_00395	chr1:60447260-60447406	+
CT1_00396	chr1:60450071-60450253	+
CT1_00397	chr1:60464529-60464615	+
CT1_00398	chr1:60487588-60490321	-
CT1_00399	chr1:60488200-60491535	-
CT1_00400	chr1:60488200-60490321	-
CT1_00401	chr1:62144847-62144935	+
CT1_00402	chr1:63148396-63148571	-
CT1_00403	chr1:63169229-63169336	-
CT1_00404	chr1:63170050-63170141	-
CT1_00405	chr1:63290647-63290782	+
CT1_00406	chr1:63711115-63711166	-
CT1_00407	chr1:63739182-63739354	+
CT1_00408	chr1:64042314-64042437	-
CT1_00409	chr1:64550849-64550970	+
CT1_00410	chr1:64559727-64559768	+
CT1_00411	chr1:64559727-64561865	+
CT1_00412	chr1:64574073-64575259	+
CT1_00413	chr1:64574073-64574255	+
CT1_00414	chr1:64575196-64575259	+
CT1_00415	chr1:64614052-64614268	-
CT1_00416	chr1:64819936-64820093	-
CT1_00417	chr1:64883129-64883322	-
CT1_00418	chr1:65119539-65119621	-
CT1_00419	chr1:65122699-65122832	-
CT1_00420	chr1:65192531-65192566	+
CT1_00421	chr1:65192534-65192566	+
CT1_00422	chr1:65196612-65196783	+
CT1_00423	chr1:65224162-65224329	+
CT1_00424	chr1:65238435-65238542	+
CT1_00425	chr1:65264347-65264430	+
CT1_00426	chr1:65271268-65271396	+
CT1_00427	chr1:65273033-65273107	+
CT1_00428	chr1:66193119-66193181	+
CT1_00429	chr1:66321985-66322142	+
CT1_00430	chr1:66406249-66410819	+
CT1_00431	chr1:66406249-66416147	+
CT1_00432	chr1:66407586-66416147	+
CT1_00433	chr1:66409606-66416147	+
CT1_00434	chr1:66410470-66416147	+
CT1_00435	chr1:66410574-66410819	+
CT1_00436	chr1:66410574-66416147	+
CT1_00437	chr1:66410577-66410819	+
CT1_00438	chr1:66410577-66416147	+
CT1_00439	chr1:66412407-66416147	+
CT1_00440	chr1:66412407-66416866	+
CT1_00441	chr1:66412407-66416550	+
CT1_00442	chr1:66412407-66414439	+
CT1_00443	chr1:66412407-66414318	+
CT1_00444	chr1:66412407-66415793	+
CT1_00445	chr1:66412407-66417185	+
CT1_00446	chr1:66412407-66415153	+
CT1_00447	chr1:66412419-66415153	+
CT1_00448	chr1:66412419-66416147	+
CT1_00449	chr1:66412419-66415793	+
CT1_00450	chr1:66412419-66414439	+
CT1_00451	chr1:66414440-66416147	+
CT1_00452	chr1:66414755-66416147	+
CT1_00453	chr1:66414799-66416147	+
CT1_00454	chr1:66414896-66416147	+
CT1_00455	chr1:66414905-66416147	+
CT1_00456	chr1:66414954-66416147	+
CT1_00457	chr1:66415256-66416147	+
CT1_00458	chr1:66415535-66416147	+
CT1_00459	chr1:66415685-66416147	+
CT1_00460	chr1:66415908-66416147	+
CT1_00461	chr1:66416344-66416866	+
CT1_00462	chr1:66416732-66416866	+
CT1_00463	chr1:66416735-66416866	+
CT1_00464	chr1:66417076-66417185	+
CT1_00465	chr1:66431527-66431619	+
CT1_00466	chr1:66469464-66469512	+
CT1_00467	chr1:66606452-66606655	+
CT1_00468	chr1:66669096-66669296	+
CT1_00469	chr1:66673987-66674110	+
CT1_00470	chr1:66685616-66685672	+
CT1_00471	chr1:66694365-66694564	+
CT1_00472	chr1:66714577-66714716	+
CT1_00473	chr1:66715113-66715247	+
CT1_00474	chr1:66715959-66716045	+
CT1_00475	chr1:66924997-66925065	-
CT1_00476	chr1:66925023-66925065	-
CT1_00477	chr1:67004339-67004411	-
CT1_00478	chr1:67035421-67035487	-
CT1_00479	chr1:68043908-68043955	-
CT1_00480	chr1:68290243-68290317	-
CT1_00481	chr1:68290439-68290483	-
CT1_00482	chr1:69685694-69685797	-
CT1_00483	chr1:70461066-70461131	+
CT1_00484	chr1:70750937-70751066	+
CT1_00485	chr1:70842598-70842746	+
CT1_00486	chr1:71590098-71590204	-
CT1_00487	chr1:71593071-71593235	-
CT1_00488	chr1:71613763-71614035	-
CT1_00489	chr1:71649194-71649325	-
CT1_00490	chr1:71650562-71650699	-
CT1_00491	chr1:71651521-71651649	-
CT1_00492	chr1:72267407-72267517	-
CT1_00493	chr1:72276166-72276331	-
CT1_00494	chr1:72292920-72293045	+
CT1_00495	chr1:72356491-72356679	+
CT1_00496	chr1:72587625-72587821	+
CT1_00497	chr1:73940978-73942106	-
CT1_00498	chr1:74129339-74129445	+
CT1_00499	chr1:74246080-74246114	+
CT1_00500	chr1:74263743-74263843	+
CT1_00501	chr1:74292457-74292507	-
CT1_00502	chr1:74293005-74293069	-
CT1_00503	chr1:74349308-74349400	+
CT1_00504	chr1:74364549-74364716	+
CT1_00505	chr1:74383438-74383527	+
CT1_00506	chr1:74444413-74444528	-
CT1_00507	chr1:74459915-74459980	-
CT1_00508	chr1:74474986-74475144	-
CT1_00509	chr1:74495937-74495969	-
CT1_00510	chr1:74523504-74523613	+
CT1_00511	chr1:74561842-74561937	+
CT1_00512	chr1:74563451-74563623	+
CT1_00513	chr1:74590265-74590459	+
CT1_00514	chr1:74590671-74590734	+
CT1_00515	chr1:74595209-74595301	-
CT1_00516	chr1:74595209-74595298	-
CT1_00517	chr1:74599066-74599140	-
CT1_00518	chr1:74612686-74612785	+
CT1_00519	chr1:74672844-74673010	+
CT1_00520	chr1:74690694-74690889	+
CT1_00521	chr1:74731919-74732109	+
CT1_00522	chr1:74918834-74918984	-
CT1_00523	chr1:75126342-75126437	-
CT1_00524	chr1:75129398-75129651	-
CT1_00525	chr1:75132599-75132780	-
CT1_00526	chr1:75143923-75143953	+
CT1_00527	chr1:75144304-75144439	+
CT1_00528	chr1:75144392-75144439	+
CT1_00529	chr1:75182894-75183116	-
CT1_00530	chr1:75184456-75184573	-
CT1_00531	chr1:75194178-75194284	+
CT1_00532	chr1:75195801-75195948	+
CT1_00533	chr1:75198780-75198865	+
CT1_00534	chr1:75200330-75200461	-
CT1_00535	chr1:75201198-75201473	-
CT1_00536	chr1:75201399-75201618	-
CT1_00537	chr1:75201399-75201473	-
CT1_00538	chr1:75201399-75201467	-
CT1_00539	chr1:75201743-75201861	-
CT1_00540	chr1:75202187-75202308	-
CT1_00541	chr1:75202575-75202749	-
CT1_00542	chr1:75208687-75208837	-
CT1_00543	chr1:75213113-75213228	+
CT1_00544	chr1:75213133-75213228	+
CT1_00545	chr1:75239280-75239333	+
CT1_00546	chr1:75244563-75244590	+
CT1_00547	chr1:75252771-75252844	-
CT1_00548	chr1:75253260-75253460	-
CT1_00549	chr1:75255627-75255901	-
CT1_00550	chr1:75260571-75260667	-
CT1_00551	chr1:75262027-75262140	-
CT1_00552	chr1:75274168-75274210	-
CT1_00553	chr1:75313426-75313509	-
CT1_00554	chr1:75315130-75315420	-
CT1_00555	chr1:75441160-75441174	+
CT1_00556	chr1:75442185-75442277	+
CT1_00557	chr1:75482569-75483144	+
CT1_00558	chr1:75493785-75496624	-
CT1_00559	chr1:75493785-75494057	-
CT1_00560	chr1:75528309-75528393	+
CT1_00561	chr1:75532627-75532730	+
CT1_00562	chr1:77380864-77381013	-
CT1_00563	chr1:77511683-77511750	-
CT1_00564	chr1:78414351-78414510	+
CT1_00565	chr1:78465011-78465086	-
CT1_00566	chr1:78482308-78482363	-
CT1_00567	chr1:78663141-78663280	+
CT1_00568	chr1:78692082-78692220	+
CT1_00569	chr1:78696890-78697029	+
CT1_00570	chr1:78701269-78701460	+
CT1_00571	chr1:79801456-79801556	-
CT1_00572	chr1:79816728-79816955	-
CT1_00573	chr1:80271524-80271710	-
CT1_00574	chr1:80321785-80321936	-
CT1_00575	chr1:80502227-80503994	-
CT1_00576	chr1:80503919-80503994	-
CT1_00577	chr1:80503919-80505198	-
CT1_00578	chr1:80520869-80522190	-
CT1_00579	chr1:80528233-80528331	-
CT1_00580	chr1:82728067-82728238	+
CT1_00581	chr1:82728067-82729436	+
CT1_00582	chr1:82729216-82729436	+
CT1_00583	chr1:82741818-82747142	+
CT1_00584	chr1:82745524-82745556	+
CT1_00585	chr1:82858356-82858449	+
CT1_00586	chr1:82880008-82880127	+
CT1_00587	chr1:82880008-82880818	+
CT1_00588	chr1:82891460-82891507	+
CT1_00589	chr1:83028013-83028142	-
CT1_00590	chr1:83263509-83266055	-
CT1_00591	chr1:83263509-83263834	-
CT1_00592	chr1:83265969-83266055	-
CT1_00593	chr1:83384894-83384972	-
CT1_00594	chr1:84395615-84395746	-
CT1_00595	chr1:84445395-84445619	-
CT1_00596	chr1:84476345-84476458	-
CT1_00597	chr1:84725396-84725499	-
CT1_00598	chr1:84738678-84738834	-
CT1_00599	chr1:84743094-84743221	-
CT1_00600	chr1:84763839-84763931	-
CT1_00601	chr1:84777424-84777507	-
CT1_00602	chr1:84795690-84795815	-
CT1_00603	chr1:84847880-84848078	+
CT1_00604	chr1:85579057-85579199	-
CT1_00605	chr1:85630460-85630564	+
CT1_00606	chr1:85682217-85692049	+
CT1_00607	chr1:85691975-85692049	+
CT1_00608	chr1:85698112-85698160	+
CT1_00609	chr1:85727514-85727698	-
CT1_00610	chr1:85795357-85795473	+
CT1_00611	chr1:85795357-85804293	+
CT1_00612	chr1:85837286-85837404	+
CT1_00613	chr1:86092003-86092098	+
CT1_00614	chr1:86106604-86111068	+
CT1_00615	chr1:86128136-86128305	+
CT1_00616	chr1:86162665-86162835	+
CT1_00617	chr1:86162665-86162816	+
CT1_00618	chr1:86164374-86164501	+
CT1_00619	chr1:86218848-86218898	+
CT1_00620	chr1:86252277-86252392	+
CT1_00621	chr1:86262039-86262165	+
CT1_00622	chr1:86262042-86262165	+
CT1_00623	chr1:86355020-86355144	-
CT1_00624	chr1:86528775-86528856	+
CT1_00625	chr1:86529456-86529552	+
CT1_00626	chr1:86543850-86543953	-
CT1_00627	chr1:86545702-86545807	-
CT1_00628	chr1:86596751-86596839	+
CT1_00629	chr1:86745341-86745498	+
CT1_00630	chr1:86812488-86812589	+
CT1_00631	chr1:86878403-86878576	+
CT1_00632	chr1:86973400-86973507	+
CT1_00633	chr1:86990092-86990325	+
CT1_00634	chr1:87149134-87149199	-
CT1_00635	chr1:87149784-87149851	-
CT1_00636	chr1:87151135-87151209	-
CT1_00637	chr1:87151983-87152205	-
CT1_00638	chr1:87207387-87207542	+
CT1_00639	chr1:87209764-87209878	+
CT1_00640	chr1:87220920-87221054	+
CT1_00641	chr1:87297629-87297763	+
CT1_00642	chr1:87334270-87334334	+
CT1_00643	chr1:87334790-87334920	+
CT1_00644	chr1:87378972-87380008	+
CT1_00645	chr1:87389138-87390180	+
CT1_00646	chr1:87416818-87416984	+
CT1_00647	chr1:87442011-87442165	+
CT1_00648	chr1:87676283-87676370	+
CT1_00649	chr1:87711065-87711152	+
CT1_00650	chr1:87715038-87715093	+
CT1_00651	chr1:87776204-87776333	+
CT1_00652	chr1:87789572-87789619	+
CT1_00653	chr1:87821307-87821383	+
CT1_00654	chr1:87837310-87837333	+
CT1_00655	chr1:87844112-87844121	+
CT1_00656	chr1:87935257-87935451	+
CT1_00657	chr1:87935338-87935451	+
CT1_00658	chr1:87941369-87941499	+
CT1_00659	chr1:87954012-87954051	-
CT1_00660	chr1:87974077-87974134	-
CT1_00661	chr1:88004247-88004314	-
CT1_00662	chr1:88215795-88215882	+
CT1_00663	chr1:88259530-88259595	+
CT1_00664	chr1:88267948-88268026	-
CT1_00665	chr1:88269321-88272765	-
CT1_00666	chr1:89137559-89137803	+
