EC1_23358	chr10:18668530-18668677	+
EC1_23359	chr10:18672622-18672705	+
EC1_23360	chr10:19280047-19283181	+
EC1_23361	chr10:19323949-19324105	+
EC1_23362	chr10:19493237-19493314	+
EC1_23363	chr10:19531194-19531351	+
EC1_23364	chr10:19567502-19567703	+
EC1_23365	chr10:19724927-19724981	-
EC1_23366	chr10:20105247-20105370	+
EC1_23367	chr10:20245345-20245505	+
EC1_23368	chr10:20826447-20826539	-
EC1_23369	chr10:20845258-20845368	-
EC1_23370	chr10:20858240-20858344	-
EC1_23371	chr10:20869740-20869841	-
EC1_23372	chr10:20945338-20945425	-
EC1_23373	chr10:21556643-21557824	+
EC1_23374	chr10:21556643-21572026	+
EC1_23375	chr10:21557621-21557824	+
EC1_23376	chr10:21612348-21612451	+
EC1_23377	chr10:21617112-21617207	+
EC1_23378	chr10:21668917-21669052	+
EC1_23379	chr10:21673350-21673919	+
EC1_23380	chr10:21673641-21673919	+
EC1_23381	chr10:21673782-21673919	+
EC1_23382	chr10:21682225-21682257	+
EC1_23383	chr10:21682225-21688538	+
EC1_23384	chr10:21688491-21690961	+
EC1_23385	chr10:21688491-21688538	+
EC1_23386	chr10:21723950-21724052	+
EC1_23387	chr10:21730900-21731054	+
EC1_23388	chr10:21733504-21733592	+
EC1_23389	chr10:21879744-21879883	-
EC1_23390	chr10:21906423-21906516	-
EC1_23391	chr10:21928506-21928552	-
EC1_23392	chr10:22317884-22318168	+
EC1_23393	chr10:22318653-22318713	+
EC1_23394	chr10:22318806-22318862	+
EC1_23395	chr10:22326890-22326986	+
EC1_23396	chr10:22327595-22327650	+
EC1_23397	chr10:22327742-22328058	+
EC1_23398	chr10:22328134-22328179	+
EC1_23399	chr10:22329048-22329128	+
EC1_23400	chr10:22411031-22411176	+
EC1_23401	chr10:22541804-22542047	-
EC1_23402	chr10:22567851-22567889	-
EC1_23403	chr10:22567851-22567879	-
EC1_23404	chr10:22569013-22569054	-
EC1_23405	chr10:22588432-22588605	-
EC1_23406	chr10:22591629-22591781	-
EC1_23407	chr10:22607927-22608023	-
EC1_23408	chr10:22652969-22653082	-
EC1_23409	chr10:23104144-23104244	+
EC1_23410	chr10:23119046-23119134	+
EC1_23411	chr10:24367119-24367168	+
EC1_23412	chr10:24494500-24494604	+
EC1_23413	chr10:24501379-24501545	+
EC1_23414	chr10:24527936-24528119	+
EC1_23415	chr10:24542693-24544481	+
EC1_23416	chr10:24609430-24609531	-
EC1_23417	chr10:24622733-24622762	-
EC1_23418	chr10:24650691-24650955	-
EC1_23419	chr10:24650879-24650955	-
EC1_23420	chr10:24665731-24665776	-
EC1_23421	chr10:24851388-24851464	-
EC1_23422	chr10:24855318-24855364	-
EC1_23423	chr10:24864053-24864220	-
EC1_23424	chr10:24942330-24942436	-
EC1_23425	chr10:24951551-24951607	-
EC1_23426	chr10:25480837-25480910	+
EC1_23427	chr10:26704677-26704741	+
EC1_23428	chr10:26705286-26705394	+
EC1_23429	chr10:26742764-26742799	+
EC1_23430	chr10:26755655-26755741	-
EC1_23431	chr10:26768852-26768992	-
EC1_23432	chr10:26771075-26771089	-
EC1_23433	chr10:27017502-27017792	-
EC1_23434	chr10:27030393-27030600	-
EC1_23435	chr10:27037664-27037782	-
EC1_23436	chr10:27043426-27043567	-
EC1_23437	chr10:27044157-27044190	-
EC1_23438	chr10:27051059-27053101	-
EC1_23439	chr10:27051059-27052144	-
EC1_23440	chr10:27061144-27061242	-
EC1_23441	chr10:27061169-27061242	-
EC1_23442	chr10:27067157-27067286	-
EC1_23443	chr10:27080649-27080771	-
EC1_23444	chr10:27116060-27116133	-
EC1_23445	chr10:27117576-27117727	-
EC1_23446	chr10:27121386-27121448	-
EC1_23447	chr10:27138767-27138822	-
EC1_23448	chr10:27142387-27142485	-
EC1_23449	chr10:27158549-27158686	+
EC1_23450	chr10:27160019-27160138	+
EC1_23451	chr10:27167102-27167274	+
EC1_23452	chr10:27180953-27181066	+
EC1_23453	chr10:27204440-27204549	-
EC1_23454	chr10:27205198-27205248	-
EC1_23455	chr10:27205198-27205276	-
EC1_23456	chr10:27208246-27208445	-
EC1_23457	chr10:27210814-27211081	-
EC1_23458	chr10:27215535-27215641	-
EC1_23459	chr10:27217980-27218183	-
EC1_23460	chr10:27223207-27223239	-
EC1_23461	chr10:27235092-27235212	-
EC1_23462	chr10:27240319-27240484	-
EC1_23463	chr10:27240319-27240474	-
EC1_23464	chr10:27514055-27514420	+
EC1_23465	chr10:27526828-27531615	+
EC1_23466	chr10:27526828-27526889	+
EC1_23467	chr10:27531529-27531615	+
EC1_23468	chr10:27533928-27533994	+
EC1_23469	chr10:28081049-28081119	-
EC1_23470	chr10:28147483-28147563	-
EC1_23471	chr10:28254774-28254876	-
EC1_23472	chr10:28525868-28526008	-
EC1_23473	chr10:28525948-28526008	-
EC1_23474	chr10:28534234-28534346	+
EC1_23475	chr10:28595733-28596041	+
EC1_23476	chr10:28681258-28681545	+
EC1_23477	chr10:29464698-29465154	-
EC1_23478	chr10:29486410-29486557	-
EC1_23479	chr10:29507737-29508389	-
EC1_23480	chr10:29508342-29508389	-
EC1_23481	chr10:29526961-29527056	-
EC1_23482	chr10:29532529-29533458	-
EC1_23483	chr10:30315963-30316036	-
EC1_23484	chr10:30341468-30341640	-
EC1_23485	chr10:30442571-30442636	+
EC1_23486	chr10:30446936-30447011	+
EC1_23487	chr10:30451638-30451744	+
EC1_23488	chr10:30458084-30458236	+
EC1_23489	chr10:30459255-30459501	+
EC1_23490	chr10:30857680-30857778	-
EC1_23491	chr10:30875331-30875509	-
EC1_23492	chr10:30910360-30910440	-
EC1_23493	chr10:30923287-30923415	-
EC1_23494	chr10:30974594-30974652	-
EC1_23495	chr10:31374803-31374964	+
EC1_23496	chr10:31808994-31809128	-
EC1_23497	chr10:31809230-31809307	-
EC1_23498	chr10:31814259-31814361	-
EC1_23499	chr10:31817788-31817886	-
EC1_23500	chr10:31822243-31822365	-
EC1_23501	chr10:31839305-31839319	-
EC1_23502	chr10:31839637-31839711	-
EC1_23503	chr10:31846715-31850864	-
EC1_23504	chr10:31854066-31854206	-
EC1_23505	chr10:32018316-32018387	-
EC1_23506	chr10:32028428-32028571	-
EC1_23507	chr10:32038778-32038826	-
EC1_23508	chr10:32273014-32273082	-
EC1_23509	chr10:32273922-32274038	-
EC1_23510	chr10:32291457-32291634	-
EC1_23511	chr10:32471064-32471230	+
EC1_23512	chr10:32689053-32689163	+
EC1_23513	chr10:32694879-32694992	+
EC1_23514	chr10:32805015-32805098	+
EC1_23515	chr10:32845243-32845326	+
EC1_23516	chr10:32871085-32871242	+
EC1_23517	chr10:32871085-32871246	+
EC1_23518	chr10:32919885-32920084	-
EC1_23519	chr10:32922257-32922346	-
EC1_23520	chr10:32922640-32922735	-
EC1_23521	chr10:32935895-32936423	-
EC1_23522	chr10:33182698-33182748	-
EC1_23523	chr10:33185628-33185724	-
EC1_23524	chr10:33202891-33202995	-
EC1_23525	chr10:33202912-33202995	-
EC1_23526	chr10:33207572-33207716	-
EC1_23527	chr10:33219637-33219677	-
EC1_23528	chr10:33256316-33256471	-
EC1_23529	chr10:33270675-33270856	-
EC1_23530	chr10:33275801-33275908	-
EC1_23531	chr10:34302329-34302429	-
EC1_23532	chr10:34336199-34336243	-
EC1_23533	chr10:34347956-34348115	-
EC1_23534	chr10:34347965-34348115	-
EC1_23535	chr10:34372498-34372529	-
EC1_23536	chr10:34372498-34372536	-
EC1_23537	chr10:34450317-34450448	-
EC1_23538	chr10:35011848-35011964	-
EC1_23539	chr10:35013699-35013800	-
EC1_23540	chr10:35018466-35025198	-
EC1_23541	chr10:35025132-35025198	-
EC1_23542	chr10:35029488-35029640	-
EC1_23543	chr10:35038920-35039082	-
EC1_23544	chr10:35044772-35044868	-
EC1_23545	chr10:35137782-35137879	+
EC1_23546	chr10:35152280-35152380	+
EC1_23547	chr10:35320856-35321112	-
EC1_23548	chr10:35483404-35483478	+
EC1_23549	chr10:35501501-35501535	+
EC1_23550	chr10:35525964-35525999	+
EC1_23551	chr10:35553019-35553185	+
EC1_23552	chr10:35567919-35568118	+
EC1_23553	chr10:37825824-37825888	-
EC1_23554	chr10:37856435-37856532	-
EC1_23555	chr10:37971915-37972021	-
EC1_23556	chr10:38012298-38016045	+
EC1_23557	chr10:38012298-38012350	+
EC1_23558	chr10:38015967-38016045	+
EC1_23559	chr10:38025348-38025411	+
EC1_23560	chr10:38034278-38034400	+
EC1_23561	chr10:38034326-38034400	+
EC1_23562	chr10:38042577-38042693	+
EC1_23563	chr10:38094931-38095224	+
EC1_23564	chr10:38115379-38117280	+
EC1_23565	chr10:38116802-38117280	+
EC1_23566	chr10:38361280-38361322	+
EC1_23567	chr10:38371878-38371969	+
EC1_23568	chr10:42339386-42339483	-
EC1_23569	chr10:42356617-42361034	-
EC1_23570	chr10:42492080-42492342	+
EC1_23571	chr10:42551400-42551462	-
EC1_23572	chr10:42614282-42614358	-
EC1_23573	chr10:42632290-42632439	-
EC1_23574	chr10:42632295-42632439	-
EC1_23575	chr10:42636178-42636211	-
EC1_23576	chr10:42636920-42636972	-
EC1_23577	chr10:42790323-42790511	+
EC1_23578	chr10:42795506-42795656	+
EC1_23579	chr10:42801988-42802050	+
EC1_23580	chr10:42801988-42802218	+
EC1_23581	chr10:42802137-42802218	+
EC1_23582	chr10:42816599-42816672	+
EC1_23583	chr10:42820934-42820992	+
EC1_23584	chr10:43149787-43150143	+
EC1_23585	chr10:43158715-43158931	+
EC1_23586	chr10:43162200-43162360	+
EC1_23587	chr10:43162200-43164044	+
EC1_23588	chr10:43163866-43164044	+
EC1_23589	chr10:43167004-43167098	+
EC1_23590	chr10:43171984-43172163	+
EC1_23591	chr10:43391313-43391448	-
EC1_23592	chr10:43563257-43563312	-
EC1_23593	chr10:43567895-43573677	-
EC1_23594	chr10:43567899-43573677	-
EC1_23595	chr10:43608614-43608740	+
EC1_23596	chr10:44970644-44970682	+
EC1_23597	chr10:44990017-44990085	+
EC1_23598	chr10:44991905-44992002	+
EC1_23599	chr10:45382483-45382681	+
EC1_23600	chr10:45395855-45395936	+
EC1_23601	chr10:45459120-45459267	-
EC1_23602	chr10:45459120-45459877	-
EC1_23603	chr10:45459740-45459877	-
EC1_23604	chr10:45463151-45463996	-
EC1_23605	chr10:45476304-45476396	-
EC1_23606	chr10:45479859-45480658	-
EC1_23607	chr10:45480579-45480658	-
EC1_23608	chr10:45484831-45484933	-
EC1_23609	chr10:45484974-45485285	-
EC1_23610	chr10:45489222-45489271	-
EC1_23611	chr10:45553112-45553204	-
EC1_23612	chr10:45620780-45620865	-
EC1_23613	chr10:45624583-45624637	-
EC1_23614	chr10:45641051-45641170	-
EC1_23615	chr10:45652984-45653059	-
EC1_23616	chr10:45746600-45746647	+
EC1_23617	chr10:45750096-45750206	+
EC1_23618	chr10:45751482-45751553	+
EC1_23619	chr10:45754486-45754545	+
EC1_23620	chr10:45759315-45759401	+
EC1_23621	chr10:45763649-45763844	+
EC1_23622	chr10:45764301-45764707	+
EC1_23623	chr10:45769449-45769618	+
EC1_23624	chr10:45777273-45777425	+
EC1_23625	chr10:45784821-45784901	+
EC1_23626	chr10:45785509-45787247	+
EC1_23627	chr10:45786612-45786674	+
EC1_23628	chr10:45786612-45787247	+
EC1_23629	chr10:45834016-45834116	-
EC1_23630	chr10:45853655-45854630	-
EC1_23631	chr10:45853655-45854628	-
EC1_23632	chr10:45853655-45853950	-
EC1_23633	chr10:45896184-45896244	-
EC1_23634	chr10:45908887-45909005	-
EC1_23635	chr10:45939361-45939447	-
EC1_23636	chr10:45975454-45975512	+
EC1_23637	chr10:45985383-45985441	+
EC1_23638	chr10:46002361-46002518	+
EC1_23639	chr10:46010223-46011206	-
EC1_23640	chr10:46014854-46014942	-
EC1_23641	chr10:46016540-46016694	-
EC1_23642	chr10:46796672-46796793	+
EC1_23643	chr10:46799170-46799320	+
EC1_23644	chr10:46800763-46803986	+
EC1_23645	chr10:46800763-46803947	+
EC1_23646	chr10:46803846-46803986	+
EC1_23647	chr10:46803846-46803947	+
EC1_23648	chr10:48018268-48018368	-
EC1_23649	chr10:48244784-48244849	-
EC1_23650	chr10:48325897-48325965	+
EC1_23651	chr10:48410030-48410168	+
EC1_23652	chr10:48424088-48424159	+
EC1_23653	chr10:48424514-48424585	+
EC1_23654	chr10:48469601-48479764	-
EC1_23655	chr10:48479588-48479764	-
EC1_23656	chr10:48479636-48479764	-
EC1_23657	chr10:49022819-49022970	-
EC1_23658	chr10:49036130-49036289	-
EC1_23659	chr10:49064703-49064736	-
EC1_23660	chr10:49165205-49165796	-
EC1_23661	chr10:49165205-49165361	-
EC1_23662	chr10:49165766-49165796	-
EC1_23663	chr10:49187142-49187406	-
EC1_23664	chr10:49470975-49471120	-
EC1_23665	chr10:49473477-49473587	-
EC1_23666	chr10:49476215-49476310	-
EC1_23667	chr10:49493117-49493252	-
EC1_23668	chr10:49500538-49500696	-
EC1_23669	chr10:49530720-49530840	-
EC1_23670	chr10:49737786-49737858	-
EC1_23671	chr10:49739661-49739839	-
EC1_23672	chr10:49740710-49740837	-
EC1_23673	chr10:49745798-49745977	-
EC1_23674	chr10:49749726-49750448	-
EC1_23675	chr10:49749726-49749843	-
EC1_23676	chr10:49749726-49749816	-
EC1_23677	chr10:49756465-49756946	-
EC1_23678	chr10:49756776-49756946	-
EC1_23679	chr10:49827402-49827568	-
EC1_23680	chr10:49849418-49849451	-
EC1_23681	chr10:49878019-49878137	-
EC1_23682	chr10:49908455-49908541	-
EC1_23683	chr10:49922547-49922669	-
EC1_23684	chr10:49933177-49934183	-
EC1_23685	chr10:49933177-49934163	-
EC1_23686	chr10:49935076-49935142	-
EC1_23687	chr10:49952449-49952533	+
EC1_23688	chr10:49976084-49981281	+
EC1_23689	chr10:49976084-49976185	+
EC1_23690	chr10:49980830-49982412	+
EC1_23691	chr10:49981189-49982412	+
EC1_23692	chr10:49981189-49981281	+
EC1_23693	chr10:49981438-49982412	+
EC1_23694	chr10:49988121-49988215	+
EC1_23695	chr10:50001996-50002096	+
EC1_23696	chr10:50004685-50004720	+
EC1_23697	chr10:50056784-50056911	-
EC1_23698	chr10:50087275-50087322	+
EC1_23699	chr10:50090776-50090886	+
EC1_23700	chr10:50092162-50092233	+
EC1_23701	chr10:50095148-50095207	+
EC1_23702	chr10:50099978-50100064	+
EC1_23703	chr10:50117906-50118058	+
EC1_23704	chr10:50125369-50125449	+
EC1_23705	chr10:50127160-50127222	+
EC1_23706	chr10:50196773-50196919	-
EC1_23707	chr10:50197315-50197355	-
EC1_23708	chr10:50198301-50198369	-
EC1_23709	chr10:50235888-50236064	-
EC1_23710	chr10:50307982-50308148	-
EC1_23711	chr10:50307982-50308295	-
EC1_23712	chr10:50466890-50466932	-
EC1_23713	chr10:50627338-50627609	+
EC1_23714	chr10:50627420-50627609	+
EC1_23715	chr10:50744692-50745274	+
EC1_23716	chr10:50745128-50745274	+
EC1_23717	chr10:50745202-50745274	+
EC1_23718	chr10:50813857-50816279	-
EC1_23719	chr10:50828131-50828295	-
EC1_23720	chr10:50841862-50841992	-
EC1_23721	chr10:50850665-50850807	-
EC1_23722	chr10:50864033-50864080	-
EC1_23723	chr10:56359476-56359532	-
EC1_23724	chr10:58199240-58199321	-
EC1_23725	chr10:58237720-58237814	-
EC1_23726	chr10:58237729-58237814	-
EC1_23727	chr10:58361495-58361526	+
EC1_23728	chr10:58363609-58363686	+
EC1_23729	chr10:58386650-58386716	+
EC1_23730	chr10:58390765-58390860	+
EC1_23731	chr10:58788370-58788423	+
EC1_23732	chr10:58789262-58789456	+
EC1_23733	chr10:58796340-58796526	+
EC1_23734	chr10:58799056-58799252	+
EC1_23735	chr10:58807004-58807158	+
EC1_23736	chr10:58823226-58823304	+
EC1_23737	chr10:59206754-59206844	+
EC1_23738	chr10:59234944-59235121	+
EC1_23739	chr10:59238895-59238985	+
EC1_23740	chr10:59255622-59255690	-
